Tiempo ,YAW,PITCH,E_YAW,E_PITCH
48.34,8.927,0.0,0.0,-4.453
48.36,8.927,0.0,0.0,-4.44
48.38,8.927,0.0,0.0,-4.427
48.4,8.927,0.0,0.0,-4.413
48.42,8.927,0.0,0.0,-4.4
48.44,8.927,0.0,0.0,-4.387
48.46,8.927,0.0,0.0,-4.373
48.48,8.927,0.0,0.0,-4.36
48.5,8.927,0.0,0.0,-4.347
48.52,8.927,0.0,0.0,-4.333
48.54,8.927,0.0,0.0,-4.32
48.56,8.927,0.0,0.0,-4.307
48.58,8.927,0.0,0.0,-4.293
48.6,8.927,0.0,0.0,-4.28
48.62,8.927,0.0,0.0,-4.267
48.64,8.927,0.0,0.0,-4.253
48.66,8.927,0.0,0.0,-4.24
48.68,8.927,0.0,0.0,-4.227
48.7,8.927,0.0,0.0,-4.213
48.72,8.927,0.0,0.0,-4.2
48.74,8.927,0.0,0.0,-4.187
48.76,8.927,0.0,0.0,-4.173
48.78,8.927,0.0,0.0,-4.16
48.8,8.927,0.0,0.0,-4.147
48.82,8.927,0.0,0.0,-4.133
48.84,8.927,0.0,0.0,-4.12
48.86,8.927,0.0,0.0,-4.107
48.88,8.927,0.0,0.0,-4.093
48.9,8.927,0.0,0.0,-4.08
48.92,8.927,0.0,0.0,-4.067
48.94,8.927,0.0,0.0,-4.053
48.96,8.927,0.0,0.0,-4.04
48.98,8.927,0.0,0.0,-4.027
49.0,8.927,0.0,0.0,-4.013
49.02,8.927,0.0,0.0,-4.0
49.04,8.927,0.0,0.0,-3.987
49.06,8.927,0.0,0.0,-3.973
49.08,8.927,0.0,0.0,-3.96
49.1,8.927,0.0,0.0,-3.947
49.12,8.927,0.0,0.0,-3.933
49.14,8.927,0.0,0.0,-3.92
49.16,8.927,0.0,0.0,-3.907
49.18,8.927,0.0,0.0,-3.893
49.2,8.927,0.0,0.0,-3.88
49.22,8.927,0.0,0.0,-3.867
49.24,8.927,0.0,0.0,-3.853
49.26,8.927,0.0,0.0,-3.84
49.28,8.927,0.0,0.0,-3.827
49.3,8.927,0.0,0.0,-3.813
49.32,8.927,0.0,0.0,-3.8
49.34,8.927,0.0,0.0,-3.787
49.36,8.927,0.0,0.0,-3.773
49.38,8.927,0.0,0.0,-3.76
49.4,8.927,0.0,0.0,-3.747
49.42,8.927,0.0,0.0,-3.733
49.44,8.927,0.0,0.0,-3.72
49.46,8.927,0.0,0.0,-3.707
49.48,8.927,0.0,0.0,-3.693
49.5,8.927,0.0,0.0,-3.68
49.52,8.927,0.0,0.0,-3.667
49.54,8.927,0.0,0.0,-3.653
49.56,8.927,0.0,0.0,-3.64
49.58,8.927,0.0,0.0,-3.627
49.6,8.927,0.0,0.0,-3.613
49.62,8.927,0.0,0.0,-3.6
49.64,8.927,0.0,0.0,-3.587
49.66,8.927,0.0,0.0,-3.573
49.68,8.927,0.0,0.0,-3.56
49.7,8.927,0.0,0.0,-3.547
49.72,8.927,0.0,0.0,-3.533
49.74,8.927,0.0,0.0,-3.52
49.76,8.927,0.0,0.0,-3.507
49.78,8.927,0.0,0.0,-3.493
49.8,8.927,0.0,0.0,-3.48
49.82,8.927,0.0,0.0,-3.467
49.84,8.927,0.0,0.0,-3.453
49.86,8.927,0.0,0.0,-3.44
49.88,8.927,0.0,0.0,-3.427
49.9,8.927,0.0,0.0,-3.413
49.92,8.927,0.0,0.0,-3.4
49.94,8.927,0.0,0.0,-3.387
49.96,8.927,0.0,0.0,-3.373
49.98,8.927,0.0,0.0,-3.36
50.0,8.927,0.0,0.0,-3.347
50.02,8.927,0.0,0.0,-3.333
50.04,8.927,0.0,0.0,-3.32
50.06,8.927,0.0,0.0,-3.307
50.08,8.927,0.0,0.0,-3.293
50.1,8.927,0.0,0.0,-3.28
50.12,8.927,0.0,0.0,-3.267
50.14,8.927,0.0,0.0,-3.253
50.16,8.927,0.0,0.0,-3.24
50.18,8.927,0.0,0.0,-3.227
50.2,8.927,0.0,0.0,-3.213
50.22,8.927,0.0,0.0,-3.2
50.24,8.927,0.0,0.0,-3.187
50.26,8.927,0.0,0.0,-3.173
50.28,8.927,0.0,0.0,-3.16
50.3,8.927,0.0,0.0,-3.147
50.32,8.927,0.0,0.0,-3.133
50.34,8.927,0.0,0.0,-3.12
50.36,8.927,0.0,0.0,-3.107
50.38,8.927,0.0,0.0,-3.093
50.4,8.927,0.0,0.0,-3.08
50.42,8.927,0.0,0.0,-3.067
50.44,8.927,0.0,0.0,-3.053
50.46,8.927,0.0,0.0,-3.04
50.48,8.927,0.0,0.0,-3.027
50.5,8.927,0.0,0.0,-3.013
50.52,8.927,0.0,0.0,-3.0
50.54,8.927,0.0,0.0,-2.987
50.56,8.927,0.0,0.0,-2.973
50.58,8.927,0.0,0.0,-2.96
50.6,8.927,0.0,0.0,-2.947
50.62,8.927,0.0,0.0,-2.933
50.64,8.927,0.0,0.0,-2.92
50.66,8.927,0.0,0.0,-2.907
50.68,8.927,0.0,0.0,-2.893
50.7,8.927,0.0,0.0,-2.88
50.72,8.927,0.0,0.0,-2.867
50.74,8.927,0.0,0.0,-2.853
50.76,8.927,0.0,0.0,-2.84
50.78,8.927,0.0,0.0,-2.827
50.8,8.927,0.0,0.0,-2.813
50.82,8.927,0.0,0.0,-2.8
50.84,8.927,0.0,0.0,-2.787
50.86,8.927,0.0,0.0,-2.773
50.88,8.927,0.0,0.0,-2.76
50.9,8.927,0.0,0.0,-2.747
50.92,8.927,0.0,0.0,-2.733
50.94,8.927,0.0,0.0,-2.72
50.96,8.927,0.0,0.0,-2.707
50.98,8.927,0.0,0.0,-2.693
51.0,8.927,0.0,0.0,-2.68
51.02,8.927,0.0,0.0,-2.667
51.04,8.927,0.0,0.0,-2.653
51.06,8.927,0.0,0.0,-2.64
51.08,8.927,0.0,0.0,-2.627
51.1,8.927,0.0,0.0,-2.613
51.12,8.927,0.0,0.0,-2.6
51.14,8.927,0.0,0.0,-2.587
51.16,8.927,0.0,0.0,-2.573
51.18,8.927,0.0,0.0,-2.56
51.2,8.927,0.0,0.0,-2.547
51.22,8.927,0.0,0.0,-2.533
51.24,8.927,0.0,0.0,-2.52
51.26,8.927,0.0,0.0,-2.507
51.28,8.927,0.0,0.0,-2.493
51.3,8.927,0.0,0.0,-2.48
51.32,8.927,0.0,0.0,-2.467
51.34,8.927,0.0,0.0,-2.453
51.36,8.927,0.0,0.0,-2.44
51.38,8.927,0.0,0.0,-2.427
51.4,8.927,0.0,0.0,-2.413
51.42,8.927,0.0,0.0,-2.4
51.44,8.927,0.0,0.0,-2.387
51.46,8.927,0.0,0.0,-2.373
51.48,8.927,0.0,0.0,-2.36
51.5,8.927,0.0,0.0,-2.347
51.52,8.927,0.0,0.0,-2.333
51.54,8.927,0.0,0.0,-2.32
51.56,8.927,0.0,0.0,-2.307
51.58,8.927,0.0,0.0,-2.293
51.6,8.927,0.0,0.0,-2.28
51.62,8.927,0.0,0.0,-2.267
51.64,8.927,0.0,0.0,-2.253
51.66,8.927,0.0,0.0,-2.24
51.68,8.927,0.0,0.0,-2.227
51.7,8.927,0.0,0.0,-2.213
51.72,8.927,0.0,0.0,-2.2
51.74,8.927,0.0,0.0,-2.187
51.76,8.927,0.0,0.0,-2.173
51.78,8.927,0.0,0.0,-2.16
51.8,8.927,0.0,0.0,-2.147
51.82,8.927,0.0,0.0,-2.133
51.84,8.927,0.0,0.0,-2.12
51.86,8.927,0.0,0.0,-2.107
51.88,8.927,0.0,0.0,-2.093
51.9,8.927,0.0,0.0,-2.08
51.92,8.927,0.0,0.0,-2.067
51.94,8.927,0.0,0.0,-2.053
51.96,8.927,0.0,0.0,-2.04
51.98,8.927,0.0,0.0,-2.027
52.0,8.927,0.0,0.0,-2.013
52.02,8.927,0.0,0.0,-2.0
52.04,8.927,0.0,0.0,-1.987
52.06,8.927,0.0,0.0,-1.973
52.08,8.927,0.0,0.0,-1.96
52.1,8.927,0.0,0.0,-1.947
52.12,8.927,0.0,0.0,-1.933
52.14,8.927,0.0,0.0,-1.92
52.16,8.927,0.0,0.0,-1.907
52.18,8.927,0.0,0.0,-1.893
52.2,8.927,0.0,0.0,-1.88
52.22,8.927,0.0,0.0,-1.867
52.24,8.927,0.0,0.0,-1.853
52.26,8.927,0.0,0.0,-1.84
52.28,8.927,0.0,0.0,-1.827
52.3,8.927,0.0,0.0,-1.813
52.32,8.927,0.0,0.0,-1.8
52.34,8.927,0.0,0.0,-1.787
52.36,8.927,0.0,0.0,-1.773
52.38,8.927,0.0,0.0,-1.76
52.4,8.927,0.0,0.0,-1.747
52.42,8.927,0.0,0.0,-1.733
52.44,8.927,0.0,0.0,-1.72
52.46,8.927,0.0,0.0,-1.707
52.48,8.927,0.0,0.0,-1.693
52.5,8.927,0.0,0.0,-1.68
52.52,8.927,0.0,0.0,-1.667
52.54,8.927,0.0,0.0,-1.653
52.56,8.927,0.0,0.0,-1.64
52.58,8.927,0.0,0.0,-1.627
52.6,8.927,0.0,0.0,-1.613
52.62,8.927,0.0,0.0,-1.6
52.64,8.927,0.0,0.0,-1.587
52.66,8.927,0.0,0.0,-1.573
52.68,8.927,0.0,0.0,-1.56
52.7,8.927,0.0,0.0,-1.547
52.72,8.927,0.0,0.0,-1.533
52.74,8.927,0.0,0.0,-1.52
52.76,8.927,0.0,0.0,-1.507
52.78,8.927,0.0,0.0,-1.493
52.8,8.927,0.0,0.0,-1.48
52.82,8.927,0.0,0.0,-1.467
52.84,8.927,0.0,0.0,-1.453
52.86,8.927,0.0,0.0,-1.44
52.88,8.927,0.0,0.0,-1.427
52.9,8.927,0.0,0.0,-1.413
52.92,8.927,0.0,0.0,-1.4
52.94,8.927,0.0,0.0,-1.387
52.96,8.927,0.0,0.0,-1.373
52.98,8.927,0.0,0.0,-1.36
53.0,8.927,0.0,0.0,-1.347
53.02,8.927,0.0,0.0,-1.333
53.04,8.927,0.0,0.0,-1.32
53.06,8.927,0.0,0.0,-1.307
53.08,8.927,0.0,0.0,-1.293
53.1,8.927,0.0,0.0,-1.28
53.12,8.927,0.0,0.0,-1.267
53.14,8.927,0.0,0.0,-1.253
53.16,8.927,0.0,0.0,-1.24
53.18,8.927,0.0,0.0,-1.227
53.2,8.927,0.0,0.0,-1.213
53.22,8.927,0.0,0.0,-1.2
53.24,8.927,0.0,0.0,-1.187
53.26,8.927,0.0,0.0,-1.173
53.28,8.927,0.0,0.0,-1.16
53.3,8.927,0.0,0.0,-1.147
53.32,8.927,0.0,0.0,-1.133
53.34,8.927,0.0,0.0,-1.12
53.36,8.927,0.0,0.0,-1.107
53.38,8.927,0.0,0.0,-1.093
53.4,8.927,0.0,0.0,-1.08
53.42,8.927,0.0,0.0,-1.067
53.44,8.927,0.0,0.0,-1.053
53.46,8.927,0.0,0.0,-1.04
53.48,8.927,0.0,0.0,-1.027
53.5,8.927,0.0,0.0,-1.013
53.52,8.927,0.0,0.0,-1.0
53.54,8.927,0.0,0.0,-0.987
53.56,8.927,0.0,0.0,-0.973
53.58,8.927,0.0,0.0,-0.96
53.6,8.927,0.0,0.0,-0.947
53.62,8.927,0.0,0.0,-0.933
53.64,8.927,0.0,0.0,-0.92
53.66,8.927,0.0,0.0,-0.907
53.68,8.927,0.0,0.0,-0.893
53.7,8.927,0.0,0.0,-0.88
53.72,8.927,0.0,0.0,-0.867
53.74,8.927,0.0,0.0,-0.853
53.76,8.927,0.0,0.0,-0.84
53.78,8.927,0.0,0.0,-0.827
53.8,8.927,0.0,0.0,-0.813
53.82,8.927,0.0,0.0,-0.8
53.84,8.927,0.0,0.0,-0.787
53.86,8.927,0.0,0.0,-0.773
53.88,8.927,0.0,0.0,-0.76
53.9,8.927,0.0,0.0,-0.747
53.92,8.927,0.0,0.0,-0.733
53.94,8.927,0.0,0.0,-0.72
53.96,8.927,0.0,0.0,-0.707
53.98,8.927,0.0,0.0,-0.693
54.0,8.927,0.0,0.0,-0.68
54.02,8.927,0.0,0.0,-0.667
54.04,8.927,0.0,0.0,-0.653
54.06,8.927,0.0,0.0,-0.64
54.08,8.927,0.0,0.0,-0.627
54.1,8.927,0.0,0.0,-0.613
54.12,8.927,0.0,0.0,-0.6
54.14,8.927,0.0,0.0,-0.587
54.16,8.927,0.0,0.0,-0.573
54.18,8.927,0.0,0.0,-0.56
54.2,8.927,0.0,0.0,-0.547
54.22,8.927,0.0,0.0,-0.533
54.24,8.927,0.0,0.0,-0.52
54.26,8.927,0.0,0.0,-0.507
54.28,8.927,0.0,0.0,-0.493
54.3,8.927,0.0,0.0,-0.48
54.32,8.927,0.0,0.0,-0.467
54.34,8.927,0.0,0.0,-0.453
54.36,8.927,0.0,0.0,-0.44
54.38,8.927,0.0,0.0,-0.427
54.4,8.927,0.0,0.0,-0.413
54.42,8.927,0.0,0.0,-0.4
54.44,8.927,0.0,0.0,-0.387
54.46,8.927,0.0,0.0,-0.373
54.48,8.927,0.0,0.0,-0.36
54.5,8.927,0.0,0.0,-0.347
54.52,8.927,0.0,0.0,-0.333
54.54,8.927,0.0,0.0,-0.32
54.56,8.927,0.0,0.0,-0.307
54.58,8.927,0.0,0.0,-0.293
54.6,8.927,0.0,0.0,-0.28
54.62,8.927,0.0,0.0,-0.267
54.64,8.927,0.0,0.0,-0.253
54.66,8.927,0.0,0.0,-0.24
54.68,8.927,0.0,0.0,-0.227
54.7,8.927,0.0,0.0,-0.213
54.72,8.927,0.0,0.0,-0.2
54.74,8.927,0.0,0.0,-0.187
54.76,8.927,0.0,0.0,-0.173
54.78,8.927,0.0,0.0,-0.16
54.8,8.927,0.0,0.0,-0.147
54.82,8.927,0.0,0.0,-0.133
54.84,8.927,0.0,0.0,-0.12
54.86,8.927,0.0,0.0,-0.107
54.88,8.927,0.0,0.0,-0.093
54.9,8.927,0.0,0.0,-0.08
54.92,8.927,0.0,0.0,-0.067
54.94,8.927,0.0,0.0,-0.053
54.96,8.927,0.0,0.0,-0.04
54.98,8.927,0.0,0.0,-0.027
55.0,8.927,0.0,0.0,-0.013
55.02,8.927,0.0,0.0,0.0
55.04,8.927,0.0,0.0,0.0
55.06,8.927,0.0,0.0,0.0
55.08,8.927,0.0,0.0,0.0
55.1,8.927,0.0,0.0,0.0
55.12,8.927,0.0,0.0,0.0
55.14,8.927,0.0,0.0,0.0
55.16,8.927,0.0,0.0,0.0
55.18,8.927,0.0,0.0,0.0
55.2,8.927,0.0,0.0,0.0
55.22,8.927,0.0,0.0,0.0
55.24,8.927,0.0,0.0,0.0
55.26,8.927,0.0,0.0,0.0
55.28,8.927,0.0,0.0,0.0
55.3,8.927,0.0,0.0,0.0
55.32,8.927,0.0,0.0,0.0
55.34,8.927,0.0,0.0,0.0
55.36,8.927,0.0,0.0,0.0
55.38,8.927,0.0,0.0,0.0
55.4,8.927,0.0,0.0,0.0
55.42,8.927,0.0,0.0,0.0
55.44,8.927,0.0,0.0,0.0
55.46,8.927,0.0,0.0,0.0
55.48,8.927,0.0,0.0,0.0
55.5,8.927,0.0,0.0,0.0
55.52,8.927,0.0,0.0,0.0
55.54,8.927,0.0,0.0,0.0
55.56,8.927,0.0,0.0,0.0
55.58,8.927,0.0,0.0,0.0
55.6,8.927,0.0,0.0,0.0
55.62,8.927,0.0,0.0,0.0
55.64,8.927,0.0,0.0,0.0
55.66,8.927,0.0,0.0,0.0
55.68,8.927,0.0,0.0,0.0
55.7,8.927,0.0,0.0,0.0
55.72,8.927,0.0,0.0,0.0
55.74,8.927,0.0,0.0,0.0
55.76,8.927,0.0,0.0,0.0
55.78,8.927,0.0,0.0,0.0
55.8,8.927,0.0,0.0,0.0
55.82,8.927,0.0,0.0,0.0
55.84,8.927,0.0,0.0,0.0
55.86,8.927,0.0,0.0,0.0
55.88,8.927,0.0,0.0,0.0
55.9,8.927,0.0,0.0,0.0
55.92,8.927,0.0,0.0,0.0
55.94,8.927,0.0,0.0,0.0
55.96,8.927,0.0,0.0,0.0
55.98,8.927,0.0,0.0,0.0
56.0,8.927,0.0,0.0,0.0
56.02,8.927,0.0,0.0,0.0
56.04,8.927,0.0,0.0,0.0
56.06,8.927,0.0,0.0,0.0
56.08,8.927,0.0,0.0,0.0
56.1,8.927,0.0,0.0,0.0
56.12,8.927,0.0,0.0,0.0
56.14,8.927,0.0,0.0,0.0
56.16,8.927,0.0,0.0,0.0
56.18,8.927,0.0,0.0,0.0
56.2,8.927,0.0,0.0,0.0
56.22,8.927,0.0,0.0,0.0
56.24,8.927,0.0,0.0,0.0
56.26,8.927,0.0,0.0,0.0
56.28,8.927,0.0,0.0,0.0
56.3,8.927,0.0,0.0,0.0
56.32,8.927,0.0,0.0,0.0
56.34,8.927,0.0,0.0,0.0
56.36,8.927,0.0,0.0,0.0
56.38,8.927,0.0,0.0,0.0
56.4,8.927,0.0,0.0,0.0
56.42,8.927,0.0,0.0,0.0
56.44,8.927,0.0,0.0,0.0
56.46,8.927,0.0,0.0,0.0
56.48,8.927,0.0,0.0,0.0
56.5,8.927,0.0,0.0,0.0
56.52,8.927,0.0,0.0,0.0
56.54,8.927,0.0,0.0,0.0
56.56,8.927,0.0,0.0,0.0
56.58,8.927,0.0,0.0,0.0
56.6,8.927,0.0,0.0,0.0
56.62,8.927,0.0,0.0,0.0
56.64,8.927,0.0,0.0,0.0
56.66,8.927,0.0,0.0,0.0
56.68,8.927,0.0,0.0,0.0
56.7,8.927,0.0,0.0,0.0
56.72,8.927,0.0,0.0,0.0
56.74,8.927,0.0,0.0,0.0
56.76,8.927,0.0,0.0,0.0
56.78,8.927,0.0,0.0,0.0
56.8,8.927,0.0,0.0,0.0
56.82,8.927,0.0,0.0,0.0
56.84,8.927,0.0,0.0,0.0
56.86,8.927,0.0,0.0,0.0
56.88,8.927,0.0,0.0,0.0
56.9,8.927,0.0,0.0,0.0
56.92,8.927,0.0,0.0,0.0
56.94,8.927,0.0,0.0,0.0
56.96,8.927,0.0,0.0,0.0
56.98,8.927,0.0,0.0,0.0
57.0,8.927,0.0,0.0,0.0
57.02,8.927,0.0,0.0,0.0
57.04,8.927,0.0,0.0,0.0
57.06,8.927,0.0,0.0,0.0
57.08,8.927,0.0,0.0,0.0
57.1,8.927,0.0,0.0,0.0
57.12,8.927,0.0,0.0,0.0
57.14,8.927,0.0,0.0,0.0
57.16,8.927,0.0,0.0,0.0
57.18,8.927,0.0,0.0,0.0
57.2,8.927,0.0,0.0,0.0
57.22,8.927,0.0,0.0,0.0
57.24,8.927,0.0,0.0,0.0
57.26,8.927,0.0,0.0,0.0
57.28,8.927,0.0,0.0,0.0
57.3,8.927,0.0,0.0,0.0
57.32,8.927,0.0,0.0,0.0
57.34,8.927,0.0,0.0,0.0
57.36,8.927,0.0,0.0,0.0
57.38,8.927,0.0,0.0,0.0
57.4,8.927,0.0,0.0,0.0
57.42,8.927,0.0,0.0,0.0
57.44,8.927,0.0,0.0,0.0
57.46,8.927,0.0,0.0,0.0
57.48,8.927,0.0,0.0,0.0
57.5,8.927,0.0,0.0,0.0
57.52,8.927,0.0,0.0,0.0
57.54,8.927,0.0,0.0,0.0
57.56,8.927,0.0,0.0,0.0
57.58,8.927,0.0,0.0,0.0
57.6,8.927,0.0,0.0,0.0
57.62,8.927,0.0,0.0,0.0
57.64,8.927,0.0,0.0,0.0
57.66,8.927,0.0,0.0,0.0
57.68,8.927,0.0,0.0,0.0
57.7,8.927,0.0,0.0,0.0
57.72,8.927,0.0,0.0,0.0
57.74,8.927,0.0,0.0,0.0
57.76,8.927,0.0,0.0,0.0
57.78,8.927,0.0,0.0,0.0
57.8,8.927,0.0,0.0,0.0
57.82,8.927,0.0,0.0,0.0
57.84,8.927,0.0,0.0,0.0
57.86,8.927,0.0,0.0,0.0
57.88,8.927,0.0,0.0,0.0
57.9,8.927,0.0,0.0,0.0
57.92,8.927,0.0,0.0,0.0
57.94,8.927,0.0,0.0,0.0
57.96,8.927,0.0,0.0,0.0
57.98,8.927,0.0,0.0,0.0
58.0,8.927,0.0,0.0,0.0
58.02,8.927,0.0,0.0,0.0
58.04,8.927,0.0,0.0,0.0
58.06,8.927,0.0,0.0,0.0
58.08,8.927,0.0,0.0,0.0
58.1,8.927,0.0,0.0,0.0
58.12,8.927,0.0,0.0,0.0
58.14,8.927,0.0,0.0,0.0
58.16,8.927,0.0,0.0,0.0
58.18,8.927,0.0,0.0,0.0
58.2,8.927,0.0,0.0,0.0
58.22,8.927,0.0,0.0,0.0
58.24,8.927,0.0,0.0,0.0
58.26,8.927,0.0,0.0,0.0
58.28,8.927,0.0,0.0,0.0
58.3,8.927,0.0,0.0,0.0
58.32,8.927,0.0,0.0,0.0
58.34,8.927,0.0,0.0,0.0
58.36,8.927,0.0,0.0,0.0
58.38,8.927,0.0,0.0,0.0
58.4,8.927,0.0,0.0,0.0
58.42,8.927,0.0,0.0,0.0
58.44,8.927,0.0,0.0,0.0
58.46,8.927,0.0,0.0,0.0
58.48,8.927,0.0,0.0,0.0
58.5,8.927,0.0,0.0,0.0
58.52,8.927,0.0,0.0,0.0
58.54,8.927,0.0,0.0,0.0
58.56,8.927,0.0,0.0,0.0
58.58,8.927,0.0,0.0,0.0
58.6,8.927,0.0,0.0,0.0
58.62,8.927,0.0,0.0,0.0
58.64,8.927,0.0,0.0,0.0
58.66,8.927,0.0,0.0,0.0
58.68,8.927,0.0,0.0,0.0
58.7,8.927,0.0,0.0,0.0
58.72,8.927,0.0,0.0,0.0
58.74,8.927,0.0,0.0,0.0
58.76,8.927,0.0,0.0,0.0
58.78,8.927,0.0,0.0,0.0
58.8,8.927,0.0,0.0,0.0
58.82,8.927,0.0,0.0,0.0
58.84,8.927,0.0,0.0,0.0
58.86,8.927,0.0,0.0,0.0
58.88,8.927,0.0,0.0,0.0
58.9,8.927,0.0,0.0,0.0
58.92,8.927,0.0,0.0,0.0
58.94,8.927,0.0,0.0,0.0
58.96,8.927,0.0,0.0,0.0
58.98,8.927,0.0,0.0,0.0
59.0,8.927,0.0,0.0,0.0
59.02,8.927,0.0,0.0,0.0
59.04,8.927,0.0,0.0,0.0
59.06,8.927,0.0,0.0,0.0
59.08,8.927,0.0,0.0,0.0
59.1,8.927,0.0,0.0,0.0
59.12,8.927,0.0,0.0,0.0
59.14,8.927,0.0,0.0,0.0
59.16,8.927,0.0,0.0,0.0
59.18,8.927,0.0,0.0,0.0
59.2,8.927,0.0,0.0,0.0
59.22,8.927,0.0,0.0,0.0
59.24,8.927,0.0,0.0,0.0
59.26,8.927,0.0,0.0,0.0
59.28,8.927,0.0,0.0,0.0
59.3,8.927,0.0,0.0,0.0
59.32,8.927,0.0,0.0,0.0
59.34,8.927,0.0,0.0,0.0
59.36,8.927,0.0,0.0,0.0
59.38,8.927,0.0,0.0,0.0
59.4,8.927,0.0,0.0,0.0
59.42,8.927,0.0,0.0,0.0
59.44,8.927,0.0,0.0,0.0
59.46,8.927,0.0,0.0,0.0
59.48,8.927,0.0,0.0,0.0
59.5,8.927,0.0,0.0,0.0
59.52,8.927,0.0,0.0,0.0
59.54,8.927,0.0,0.0,0.0
59.56,8.927,0.0,0.0,0.0
59.58,8.927,0.0,0.0,0.0
59.6,8.927,0.0,0.0,0.0
59.62,8.927,0.0,0.0,0.0
59.64,8.927,0.0,0.0,0.0
59.66,8.927,0.0,0.0,0.0
59.68,8.927,0.0,0.0,0.0
59.7,8.927,0.0,0.0,0.0
59.72,8.927,0.0,0.0,0.0
59.74,8.927,0.0,0.0,0.0
59.76,8.927,0.0,0.0,0.0
59.78,8.927,0.0,0.0,0.0
59.8,8.927,0.0,0.0,0.0
59.82,8.927,0.0,0.0,0.0
59.84,8.927,0.0,0.0,0.0
59.86,8.927,0.0,0.0,0.0
59.88,8.927,0.0,0.0,0.0
59.9,8.927,0.0,0.0,0.0
59.92,8.927,0.0,0.0,0.0
59.94,8.927,0.0,0.0,0.0
59.96,8.927,0.0,0.0,0.0
59.98,8.927,0.0,0.0,0.0
60.0,8.927,0.0,0.0,0.0
60.02,8.927,0.0,0.0,0.0
60.04,8.927,0.0,0.0,0.0
60.06,8.927,0.0,0.0,0.0
60.08,8.927,0.0,0.0,0.0
60.1,8.927,0.0,0.0,0.0
60.12,8.927,0.0,0.0,0.0
60.14,8.927,0.0,0.0,0.0
60.16,8.927,0.0,0.0,0.0
60.18,8.927,0.0,0.0,0.0
60.2,8.927,0.0,0.0,0.0
60.22,8.927,0.0,0.0,0.0
60.24,8.927,0.0,0.0,0.0
60.26,8.927,0.0,0.0,0.0
60.28,8.927,0.0,0.0,0.0
60.3,8.927,0.0,0.0,0.0
60.32,8.927,0.0,0.0,0.0
60.34,8.927,0.0,0.0,0.0
60.36,8.927,0.0,0.0,0.0
60.38,8.927,0.0,0.0,0.0
60.4,8.927,0.0,0.0,0.0
60.42,8.927,0.0,0.0,0.0
60.44,8.927,0.0,0.0,0.0
60.46,8.927,0.0,0.0,0.0
60.48,8.927,0.0,0.0,0.0
60.5,8.927,0.0,0.0,0.0
60.52,8.927,0.0,0.0,0.0
60.54,8.927,0.0,0.0,0.0
60.56,8.927,0.0,0.0,0.0
60.58,8.927,0.0,0.0,0.0
60.6,8.927,0.0,0.0,0.0
60.62,8.927,0.0,0.0,0.0
60.64,8.927,0.0,0.0,0.0
60.66,8.927,0.0,0.0,0.0
60.68,8.927,0.0,0.0,0.0
60.7,8.927,0.0,0.0,0.0
60.72,8.927,0.0,0.0,0.0
60.74,8.927,0.0,0.0,0.0
60.76,8.927,0.0,0.0,0.0
60.78,8.927,0.0,0.0,0.0
60.8,8.927,0.0,0.0,0.0
60.82,8.927,0.0,0.0,0.0
60.84,8.927,0.0,0.0,0.0
60.86,8.927,0.0,0.0,0.0
60.88,8.927,0.0,0.0,0.0
60.9,8.927,0.0,0.0,0.0
60.92,8.927,0.0,0.0,0.0
60.94,8.927,0.0,0.0,0.0
60.96,8.927,0.0,0.0,0.0
60.98,8.927,0.0,0.0,0.0
61.0,8.927,0.0,0.0,0.0
61.02,8.927,0.0,0.0,0.0
61.04,8.927,0.0,0.0,0.0
61.06,8.927,0.0,0.0,0.0
61.08,8.927,0.0,0.0,0.0
61.1,8.927,0.0,0.0,0.0
61.12,8.927,0.0,0.0,0.0
61.14,8.927,0.0,0.0,0.0
61.16,8.927,0.0,0.0,0.0
61.18,8.927,0.0,0.0,0.0
61.2,8.927,0.0,0.0,0.0
61.22,8.927,0.0,0.0,0.0
61.24,8.927,0.0,0.0,0.0
61.26,8.927,0.0,0.0,0.0
61.28,8.927,0.0,0.0,0.0
61.3,8.927,0.0,0.0,0.0
61.32,8.927,0.0,0.0,0.0
61.34,8.927,0.0,0.0,0.0
61.36,8.927,0.0,0.0,0.0
61.38,8.927,0.0,0.0,0.0
61.4,8.927,0.0,0.0,0.0
61.42,8.927,0.0,0.0,0.0
61.44,8.927,0.0,0.0,0.0
61.46,8.927,0.0,0.0,0.0
61.48,8.927,0.0,0.0,0.0
61.5,8.927,0.0,0.0,0.0
61.52,8.927,0.0,0.0,0.0
61.54,8.927,0.0,0.0,0.0
61.56,8.927,0.0,0.0,0.0
61.58,8.927,0.0,0.0,0.0
61.6,8.927,0.0,0.0,0.0
61.62,8.927,0.0,0.0,0.0
61.64,8.927,0.0,0.0,0.0
61.66,8.927,0.0,0.0,0.0
61.68,8.927,0.0,0.0,0.0
61.7,8.927,0.0,0.0,0.0
61.72,8.927,0.0,0.0,0.0
61.74,8.927,0.0,0.0,0.0
61.76,8.927,0.0,0.0,0.0
61.78,8.927,0.0,0.0,0.0
61.8,8.927,0.0,0.0,0.0
61.82,8.927,0.0,0.0,0.0
61.84,8.927,0.0,0.0,0.0
61.86,8.927,0.0,0.0,0.0
61.88,8.927,0.0,0.0,0.0
61.9,8.927,0.0,0.0,0.0
61.92,8.927,0.0,0.0,0.0
61.94,8.927,0.0,0.0,0.0
