Tiempo ,YAW,PITCH,E_YAW,E_PITCH
-0.4,0.0,0.0,0.0,0.0
-0.38,0.0,0.0,0.0,0.0
-0.36,0.0,0.0,0.0,0.0
-0.34,0.0,0.0,0.0,0.0
-0.32,0.0,0.0,0.0,0.0
-0.3,0.0,0.0,0.0,0.0
-0.28,0.0,0.0,0.0,0.0
-0.26,0.0,0.0,0.0,0.0
-0.24,0.0,0.0,0.0,0.0
-0.22,0.0,0.0,0.0,0.0
-0.2,0.0,0.0,0.0,0.0
-0.18,0.0,0.0,0.0,0.0
-0.16,0.0,0.0,0.0,0.0
-0.14,0.0,0.0,0.0,0.0
-0.12,0.0,0.0,0.0,0.0
-0.1,0.0,0.0,0.0,0.0
-0.08,0.0,0.0,0.0,0.0
-0.06,0.0,0.0,0.0,0.0
-0.04,0.0,0.0,0.0,0.0
-0.02,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.02,0.0,0.0,0.0,0.0
0.04,0.0,0.0,0.0,18.7
0.06,0.0,0.0,0.0,18.7
0.08,0.002,0.0,0.0,18.7
0.1,0.002,0.0,0.0,18.7
0.12,0.003,0.0,0.0,18.7
0.14,0.007,0.0,0.0,18.7
0.16,0.007,0.0,0.0,18.7
0.18,0.01,0.0,0.0,18.7
0.2,0.012,0.0,0.0,18.7
0.22,0.014,0.0,0.0,18.7
0.24,0.017,0.0,0.0,18.7
0.26,0.019,0.0,0.0,18.7
0.28,0.021,0.0,0.0,18.7
0.3,0.023,0.0,0.0,18.7
0.32,0.026,0.0,0.0,18.7
0.34,0.03,0.0,0.0,18.7
0.36,0.031,0.0,0.0,18.7
0.38,0.035,0.0,0.0,18.7
0.4,0.038,0.002,0.0,18.7
0.42,0.042,0.003,0.0,18.7
0.44,0.045,0.024,0.0,18.7
0.46,0.047,0.024,0.0,18.7
0.48,0.051,0.059,0.0,18.7
0.5,0.054,0.066,0.0,18.7
0.52,0.058,0.073,0.0,18.7
0.54,0.061,0.082,0.0,18.7
0.56,0.063,0.091,0.0,18.7
0.58,0.066,0.094,0.0,18.7
0.6,0.07,0.108,0.0,18.7
0.62,0.073,0.117,0.0,18.7
0.64,0.077,0.122,0.0,18.7
0.66,0.082,0.138,0.0,18.7
0.68,0.086,0.148,0.0,18.7
0.7,0.089,0.159,0.0,18.7
0.72,0.093,0.169,0.0,18.7
0.74,0.096,0.175,0.0,18.7
0.76,0.101,0.19,0.0,18.7
0.78,0.105,0.201,0.0,18.7
0.8,0.108,0.213,0.0,18.7
0.82,0.112,0.232,0.0,18.7
0.84,0.115,0.237,0.0,18.7
0.86,0.12,0.251,0.0,18.7
0.88,0.124,0.271,0.0,18.7
0.9,0.127,0.283,0.0,18.7
0.92,0.133,0.29,0.0,18.7
0.94,0.136,0.302,0.0,18.7
0.96,0.14,0.316,0.0,18.7
0.98,0.143,0.33,0.0,18.7
1.0,0.148,0.344,0.0,18.7
1.02,0.152,0.356,0.0,18.7
1.04,0.157,0.37,0.0,18.7
1.06,0.161,0.384,0.0,18.7
1.08,0.164,0.398,0.0,18.7
1.1,0.169,0.412,0.0,18.7
1.12,0.175,0.426,0.0,18.7
1.14,0.178,0.44,0.0,18.7
1.16,0.183,0.456,0.0,18.7
1.18,0.187,0.469,0.0,18.7
1.2,0.192,0.483,0.0,18.7
1.22,0.197,0.497,0.0,18.7
1.24,0.201,0.511,0.0,18.7
1.26,0.206,0.525,0.0,18.7
1.28,0.211,0.539,0.0,18.7
1.3,0.215,0.552,0.0,18.7
1.32,0.22,0.565,0.0,18.7
1.34,0.225,0.579,0.0,18.7
1.36,0.23,0.593,0.0,18.7
1.38,0.236,0.606,0.0,18.7
1.4,0.239,0.618,0.0,18.7
1.42,0.244,0.632,0.0,18.7
1.44,0.25,0.644,0.0,18.7
1.46,0.255,0.656,0.0,18.7
1.48,0.26,0.668,0.0,18.7
1.5,0.265,0.681,0.0,18.7
1.52,0.271,0.693,0.0,18.7
1.54,0.276,0.705,0.0,18.7
1.56,0.281,0.716,0.0,18.7
1.58,0.286,0.728,0.0,18.7
1.6,0.293,0.738,0.0,18.7
1.62,0.298,0.749,0.0,18.7
1.64,0.304,0.759,0.0,18.7
1.66,0.309,0.77,0.0,18.7
1.68,0.316,0.78,0.0,18.7
1.7,0.321,0.785,0.0,18.7
1.72,0.328,0.799,0.0,18.7
1.74,0.333,0.81,0.0,18.7
1.76,0.34,0.819,0.0,18.7
1.78,0.346,0.827,0.0,18.7
1.8,0.353,0.836,0.0,18.7
1.82,0.358,0.845,0.0,18.7
1.84,0.365,0.853,0.0,18.7
1.86,0.372,0.857,0.0,18.7
1.88,0.379,0.867,0.0,18.7
1.9,0.384,0.876,0.0,18.7
1.92,0.391,0.883,0.0,18.7
1.94,0.398,0.89,0.0,18.7
1.96,0.405,0.897,0.0,18.7
1.98,0.412,0.904,0.0,18.7
2.0,0.419,0.909,0.0,18.7
2.02,0.426,0.916,0.0,18.7
2.04,0.433,0.922,0.0,18.7
2.06,0.442,0.925,0.0,18.7
2.08,0.449,0.932,0.0,18.7
2.1,0.456,0.937,0.0,18.7
2.12,0.464,0.942,0.0,18.7
2.14,0.471,0.948,0.0,18.7
2.16,0.48,0.953,0.0,18.7
2.18,0.489,0.955,0.0,18.7
2.2,0.496,0.958,0.0,18.7
2.22,0.504,0.962,0.0,18.7
2.24,0.513,0.965,0.0,18.7
2.26,0.52,0.969,0.0,18.7
2.28,0.529,0.97,0.0,18.7
2.3,0.538,0.974,0.0,18.7
2.32,0.546,0.976,0.0,18.7
2.34,0.555,0.979,0.0,18.7
2.36,0.564,0.981,0.0,18.7
2.38,0.572,0.981,0.0,18.7
2.4,0.581,0.983,0.0,18.7
2.42,0.59,0.984,0.0,18.7
2.44,0.599,0.984,0.0,18.7
2.46,0.607,0.986,0.0,18.7
2.48,0.618,0.986,0.0,18.7
2.5,0.627,0.986,0.0,18.7
2.52,0.635,0.986,0.0,18.7
2.54,0.646,0.986,0.0,18.7
2.56,0.654,0.986,0.0,18.7
2.58,0.665,0.986,0.0,18.7
2.6,0.674,0.986,0.0,18.7
2.62,0.684,0.988,0.0,18.7
2.64,0.693,0.988,0.0,18.7
2.66,0.703,0.986,0.0,18.7
2.68,0.714,0.984,0.0,18.7
2.7,0.723,0.983,0.0,18.7
2.72,0.733,0.981,0.0,18.7
2.74,0.744,0.979,0.0,18.7
2.76,0.754,0.977,0.0,18.7
2.78,0.763,0.977,0.0,18.7
2.8,0.773,0.974,0.0,18.7
2.82,0.784,0.972,0.0,18.7
2.84,0.794,0.969,0.0,18.7
2.86,0.805,0.967,0.0,18.7
2.88,0.815,0.963,0.0,18.7
2.9,0.826,0.962,0.0,18.7
2.92,0.836,0.956,0.0,18.7
2.94,0.846,0.955,0.0,18.7
2.96,0.857,0.953,0.0,18.7
2.98,0.867,0.949,0.0,18.7
3.0,0.878,0.944,0.0,18.7
3.02,0.89,0.942,0.0,18.7
3.04,0.901,0.939,0.0,18.7
3.06,0.911,0.935,0.0,18.7
3.08,0.922,0.93,0.0,18.7
3.1,0.932,0.927,0.0,18.7
3.12,0.944,0.923,0.0,18.7
3.14,0.955,0.922,0.0,18.7
3.16,0.965,0.916,0.0,18.7
3.18,0.977,0.915,0.0,18.7
3.2,0.988,0.911,0.0,18.7
3.22,0.998,0.908,0.0,18.7
3.24,1.011,0.901,0.0,18.7
3.26,1.021,0.895,0.0,18.7
3.28,1.031,0.892,0.0,18.7
3.3,1.044,0.89,0.0,18.7
3.32,1.054,0.885,0.0,18.7
3.34,1.066,0.881,0.0,18.7
3.36,1.077,0.878,0.0,18.7
3.38,1.089,0.873,0.0,18.7
3.4,1.1,0.869,0.0,18.7
3.42,1.112,0.864,0.0,18.7
3.44,1.122,0.859,0.0,18.7
3.46,1.134,0.855,0.0,18.7
3.48,1.145,0.852,0.0,18.7
3.5,1.157,0.846,0.0,18.7
3.52,1.168,0.84,0.0,18.7
3.54,1.18,0.834,0.0,18.7
3.56,1.19,0.831,0.0,18.7
3.58,1.203,0.826,0.0,18.7
3.6,1.215,0.822,0.0,18.7
3.62,1.225,0.817,0.0,18.7
3.64,1.237,0.812,0.0,18.7
3.66,1.248,0.81,0.0,18.7
3.68,1.26,0.803,0.0,18.7
3.7,1.271,0.799,0.0,18.7
3.72,1.283,0.794,0.0,18.7
3.74,1.295,0.789,0.0,18.7
3.76,1.306,0.785,0.0,18.7
3.78,1.318,0.782,0.0,18.7
3.8,1.328,0.777,0.0,18.7
3.82,1.34,0.77,0.0,18.7
3.84,1.353,0.764,0.0,18.7
3.86,1.363,0.763,0.0,18.7
3.88,1.375,0.756,0.0,18.7
3.9,1.388,0.754,0.0,18.7
3.92,1.4,0.747,0.0,18.7
3.94,1.41,0.745,0.0,18.7
3.96,1.422,0.74,0.0,18.7
3.98,1.435,0.735,0.0,18.7
4.0,1.445,0.731,0.0,18.7
4.02,1.457,0.726,0.0,18.7
4.04,1.47,0.723,0.0,18.7
4.06,1.482,0.717,0.0,18.7
4.08,1.492,0.714,0.0,18.7
4.1,1.504,0.709,0.0,18.7
4.12,1.517,0.705,0.0,18.7
4.14,1.529,0.7,0.0,18.7
4.16,1.541,0.696,0.0,18.7
4.18,1.553,0.695,0.0,18.7
4.2,1.564,0.688,0.0,18.7
4.22,1.576,0.684,0.0,18.7
4.24,1.588,0.682,0.0,18.7
4.26,1.6,0.677,0.0,18.7
4.28,1.613,0.674,0.0,18.7
4.3,1.625,0.668,0.0,18.7
4.32,1.637,0.665,0.0,18.7
4.34,1.648,0.663,0.0,18.7
4.36,1.66,0.658,0.0,18.7
4.38,1.672,0.656,0.0,18.7
4.4,1.684,0.653,0.0,18.7
4.42,1.696,0.649,0.0,18.7
4.44,1.709,0.648,0.0,18.7
4.46,1.721,0.642,0.0,18.7
4.48,1.733,0.641,0.0,18.7
4.5,1.745,0.637,0.0,18.7
4.52,1.758,0.637,0.0,18.7
4.54,1.77,0.632,0.0,18.7
4.56,1.782,0.628,0.0,18.7
4.58,1.794,0.627,0.0,18.7
4.6,1.806,0.623,0.0,18.7
4.62,1.819,0.62,0.0,18.7
4.64,1.831,0.618,0.0,18.7
4.66,1.843,0.616,0.0,18.7
4.68,1.857,0.613,0.0,18.7
4.7,1.869,0.613,0.0,18.7
4.72,1.881,0.609,0.0,18.7
4.74,1.894,0.607,0.0,18.7
4.76,1.906,0.606,0.0,18.7
4.78,1.918,0.602,0.0,18.7
4.8,1.932,0.602,0.0,18.7
4.82,1.944,0.6,0.0,18.7
4.84,1.957,0.599,0.0,18.7
4.86,1.969,0.597,0.0,18.7
4.88,1.983,0.595,0.0,18.7
4.9,1.995,0.592,0.0,18.7
4.92,2.007,0.59,0.0,18.7
4.94,2.019,0.59,0.0,18.7
4.96,2.033,0.588,0.0,18.7
4.98,2.046,0.586,0.0,18.7
5.0,2.058,0.585,0.0,18.7
5.02,2.072,0.585,0.0,18.7
5.04,2.084,0.585,0.0,18.7
5.06,2.096,0.581,0.0,18.7
5.08,2.11,0.581,0.0,18.7
5.1,2.122,0.579,0.0,18.7
5.12,2.136,0.579,0.0,18.7
5.14,2.149,0.579,0.0,18.7
5.16,2.161,0.578,0.0,18.7
5.18,2.175,0.578,0.0,18.7
5.2,2.187,0.578,0.0,18.7
5.22,2.201,0.576,0.0,18.7
5.24,2.213,0.576,0.0,18.7
5.26,2.227,0.576,0.0,18.7
5.28,2.239,0.576,0.0,18.7
5.3,2.253,0.576,0.0,18.7
5.32,2.265,0.576,0.0,18.7
5.34,2.279,0.576,0.0,18.7
5.36,2.292,0.576,0.0,18.7
5.38,2.304,0.576,0.0,18.7
5.4,2.318,0.576,0.0,18.7
5.42,2.33,0.576,0.0,18.7
5.44,2.344,0.576,0.0,18.7
5.46,2.356,0.576,0.0,18.7
5.48,2.37,0.576,0.0,18.7
5.5,2.384,0.574,0.0,18.7
5.52,2.396,0.574,0.0,18.7
5.54,2.41,0.574,0.0,18.7
5.56,2.423,0.574,0.0,18.7
5.58,2.436,0.576,0.0,18.7
5.6,2.449,0.576,0.0,18.7
5.62,2.463,0.576,0.0,18.7
5.64,2.475,0.578,0.0,18.7
5.66,2.489,0.578,0.0,18.7
5.68,2.501,0.578,0.0,18.7
5.7,2.515,0.579,0.0,18.7
5.72,2.527,0.579,0.0,18.7
5.74,2.541,0.579,0.0,18.7
5.76,2.553,0.581,0.0,18.7
5.78,2.567,0.581,0.0,18.7
5.8,2.58,0.583,0.0,18.7
5.82,2.594,0.583,0.0,18.7
5.84,2.606,0.583,0.0,18.7
5.86,2.618,0.585,0.0,18.7
5.88,2.632,0.585,0.0,18.7
5.9,2.644,0.585,0.0,18.7
5.92,2.658,0.586,0.0,18.7
5.94,2.67,0.586,0.0,18.7
5.96,2.684,0.586,0.0,18.7
5.98,2.697,0.586,0.0,18.7
6.0,2.709,0.588,0.0,18.7
6.02,2.723,0.588,0.0,18.7
6.04,2.735,0.588,0.0,18.7
6.06,2.749,0.59,0.0,18.7
6.08,2.761,0.59,0.0,18.7
6.1,2.773,0.59,0.0,18.7
6.12,2.787,0.59,0.0,18.7
6.14,2.8,0.592,0.0,18.7
6.16,2.812,0.592,0.0,18.7
6.18,2.826,0.592,0.0,18.7
6.2,2.838,0.592,0.0,18.7
6.22,2.85,0.592,0.0,18.7
6.24,2.864,0.593,0.0,18.7
6.26,2.876,0.593,0.0,18.7
6.28,2.889,0.593,0.0,18.7
6.3,2.901,0.593,0.0,18.7
6.32,2.915,0.593,0.0,18.7
6.34,2.927,0.593,0.0,18.7
6.36,2.939,0.593,0.0,18.7
6.38,2.951,0.593,0.0,18.7
6.4,2.965,0.595,0.0,18.7
6.42,2.978,0.595,0.0,18.7
6.44,2.99,0.595,0.0,18.7
6.46,3.002,0.595,0.0,18.7
6.48,3.014,0.595,0.0,18.7
6.5,3.028,0.595,0.0,18.7
6.52,3.04,0.595,0.0,18.7
6.54,3.053,0.595,0.0,18.7
6.56,3.065,0.595,0.0,18.7
6.58,3.079,0.595,0.0,18.7
6.6,3.091,0.595,0.0,18.7
6.62,3.103,0.595,0.0,18.7
6.64,3.115,0.595,0.0,18.7
6.66,3.128,0.597,0.0,18.7
6.68,3.14,0.597,0.0,18.7
6.7,3.152,0.597,0.0,18.7
6.72,3.166,0.597,0.0,18.7
6.74,3.178,0.597,0.0,18.7
6.76,3.19,0.597,0.0,18.7
6.78,3.203,0.597,0.0,18.7
6.8,3.215,0.597,0.0,18.7
6.82,3.227,0.597,0.0,18.7
6.84,3.241,0.597,0.0,18.7
6.86,3.253,0.597,0.0,18.7
6.88,3.266,0.597,0.0,18.7
6.9,3.278,0.597,0.0,18.7
6.92,3.29,0.597,0.0,18.7
6.94,3.302,0.597,0.0,18.7
6.96,3.316,0.597,0.0,18.7
6.98,3.328,0.597,0.0,18.7
7.0,3.341,0.597,0.0,18.7
7.02,3.353,0.597,0.0,18.7
7.04,3.367,0.597,0.0,18.7
7.06,3.379,0.593,0.0,18.7
7.08,3.391,0.595,0.0,18.7
7.1,3.403,0.595,0.0,18.7
7.12,3.417,0.595,0.0,18.7
7.14,3.43,0.595,0.0,18.7
7.16,3.442,0.593,0.0,18.7
7.18,3.456,0.593,0.0,18.7
7.2,3.468,0.593,0.0,18.7
7.22,3.48,0.593,0.0,18.7
7.24,3.494,0.593,0.0,18.7
7.26,3.506,0.593,0.0,18.7
7.28,3.52,0.593,0.0,18.7
7.3,3.533,0.593,0.0,18.7
7.32,3.545,0.593,0.0,18.7
7.34,3.559,0.593,0.0,18.7
7.36,3.571,0.593,0.0,18.7
7.38,3.585,0.593,0.0,18.7
7.4,3.597,0.593,0.0,18.7
7.42,3.611,0.593,0.0,18.7
7.44,3.625,0.593,0.0,18.7
7.46,3.637,0.593,0.0,18.7
7.48,3.651,0.593,0.0,18.7
7.5,3.665,0.593,0.0,18.7
7.52,3.677,0.593,0.0,18.7
7.54,3.691,0.593,0.0,18.7
7.56,3.705,0.593,0.0,18.7
7.58,3.719,0.593,0.0,18.7
7.6,3.733,0.593,0.0,18.7
7.62,3.745,0.593,0.0,18.7
7.64,3.759,0.593,0.0,18.7
7.66,3.773,0.593,0.0,18.7
7.68,3.787,0.593,0.0,18.7
7.7,3.801,0.593,0.0,18.7
7.72,3.817,0.593,0.0,18.7
7.74,3.831,0.593,0.0,18.7
7.76,3.845,0.593,0.0,18.7
7.78,3.859,0.593,0.0,18.7
7.8,3.873,0.593,0.0,18.7
7.82,3.887,0.593,0.0,18.7
7.84,3.903,0.593,0.0,18.7
7.86,3.917,0.593,0.0,18.7
7.88,3.93,0.593,0.0,18.7
7.9,3.946,0.593,0.0,18.7
7.92,3.96,0.593,0.0,18.7
7.94,3.976,0.593,0.0,18.7
7.96,3.99,0.593,0.0,18.7
7.98,4.006,0.593,0.0,18.7
8.0,4.019,0.593,0.0,18.7
8.02,4.035,0.593,0.0,18.7
8.04,4.049,0.595,0.0,18.7
8.06,4.065,0.595,0.0,18.7
8.08,4.081,0.595,0.0,18.7
8.1,4.096,0.595,0.0,18.7
8.12,4.11,0.595,0.0,18.7
8.14,4.126,0.595,0.0,18.7
8.16,4.142,0.595,0.0,18.7
8.18,4.157,0.595,0.0,18.7
8.2,4.173,0.595,0.0,18.7
8.22,4.189,0.595,0.0,18.7
8.24,4.205,0.595,0.0,18.7
8.26,4.22,0.595,0.0,18.7
8.28,4.236,0.595,0.0,18.7
8.3,4.252,0.595,0.0,18.7
8.32,4.267,0.593,0.0,18.7
8.34,4.283,0.593,0.0,18.7
8.36,4.299,0.593,0.0,18.7
8.38,4.314,0.593,0.0,18.7
8.4,4.332,0.593,0.0,18.7
8.42,4.348,0.593,0.0,18.7
8.44,4.363,0.593,0.0,18.7
8.46,4.381,0.593,0.0,18.7
8.48,4.396,0.593,0.0,18.7
8.5,4.412,0.593,0.0,18.7
8.52,4.43,0.593,0.0,18.7
8.54,4.445,0.593,0.0,18.7
8.56,4.463,0.593,0.0,18.7
8.58,4.479,0.593,0.0,18.7
8.6,4.496,0.593,0.0,18.7
8.62,4.512,0.593,0.0,18.7
8.64,4.529,0.593,0.0,18.7
8.66,4.547,0.593,0.0,18.7
8.68,4.562,0.593,0.0,18.7
8.7,4.58,0.593,0.0,18.7
8.72,4.597,0.595,0.0,18.7
8.74,4.613,0.595,0.0,18.7
8.76,4.63,0.595,0.0,18.7
8.78,4.648,0.595,0.0,18.7
8.8,4.665,0.595,0.0,18.7
8.82,4.683,0.595,0.0,18.7
8.84,4.698,0.595,0.0,18.7
8.86,4.716,0.595,0.0,18.7
8.88,4.733,0.595,0.0,18.7
8.9,4.751,0.595,0.0,18.7
8.92,4.768,0.595,0.0,18.7
8.94,4.786,0.595,0.0,18.7
8.96,4.803,0.595,0.0,18.7
8.98,4.821,0.595,0.0,18.7
9.0,4.838,0.595,0.0,18.7
9.02,4.856,0.595,0.0,18.7
9.04,4.875,0.595,0.0,18.7
9.06,4.892,0.595,0.0,18.7
9.08,4.91,0.595,0.0,18.7
9.1,4.927,0.595,0.0,18.7
9.12,4.945,0.595,0.0,18.7
9.14,4.964,0.595,0.0,18.7
9.16,4.981,0.595,0.0,18.7
9.18,4.999,0.595,0.0,18.7
9.2,5.018,0.595,0.0,18.7
9.22,5.035,0.595,0.0,18.7
9.24,5.054,0.595,0.0,18.7
9.26,5.072,0.595,0.0,18.7
9.28,5.089,0.595,0.0,18.7
9.3,5.109,0.595,0.0,18.7
9.32,5.128,0.595,0.0,18.7
9.34,5.145,0.595,0.0,18.7
9.36,5.164,0.595,0.0,18.7
9.38,5.182,0.595,0.0,18.7
9.4,5.201,0.595,0.0,18.7
9.42,5.22,0.593,0.0,18.7
9.44,5.239,0.593,0.0,18.7
9.46,5.257,0.593,0.0,18.7
9.48,5.276,0.593,0.0,18.7
9.5,5.295,0.593,0.0,18.7
9.52,5.315,0.593,0.0,18.7
9.54,5.334,0.593,0.0,18.7
9.56,5.353,0.593,0.0,18.7
9.58,5.372,0.593,0.0,18.7
9.6,5.391,0.593,0.0,18.7
9.62,5.411,0.593,0.0,18.7
9.64,5.43,0.593,0.0,18.7
9.66,5.449,0.593,0.0,18.7
9.68,5.468,0.593,0.0,18.7
9.7,5.489,0.593,0.0,18.7
9.72,5.508,0.593,0.0,18.7
9.74,5.527,0.593,0.0,18.7
9.76,5.547,0.593,0.0,18.7
9.78,5.568,0.593,0.0,18.7
9.8,5.587,0.593,0.0,18.7
9.82,5.606,0.593,0.0,18.7
9.84,5.627,0.595,0.0,18.7
9.86,5.646,0.595,0.0,18.7
9.88,5.667,0.593,0.0,18.7
9.9,5.686,0.593,0.0,18.7
9.92,5.707,0.593,0.0,18.7
9.94,5.726,0.593,0.0,18.7
9.96,5.746,0.593,0.0,18.7
9.98,5.767,0.593,0.0,18.7
10.0,5.786,0.593,0.0,18.7
10.02,5.807,0.593,0.0,18.7
10.04,5.828,0.593,0.0,18.7
10.06,5.847,0.593,0.0,18.7
10.08,5.868,0.593,0.0,18.7
10.1,5.887,0.593,0.0,18.7
10.12,5.908,0.593,0.0,18.7
10.14,5.929,0.593,0.0,18.7
10.16,5.948,0.593,0.0,18.7
10.18,5.969,0.593,0.0,18.7
10.2,5.988,0.593,0.0,18.7
10.22,6.009,0.593,0.0,18.7
10.24,6.03,0.593,0.0,18.7
10.26,6.051,0.593,0.0,18.7
10.28,6.07,0.593,0.0,18.7
10.3,6.091,0.597,0.0,18.7
10.32,6.112,0.597,0.0,18.7
10.34,6.133,0.597,0.0,18.7
10.36,6.152,0.597,0.0,18.7
10.38,6.173,0.597,0.0,18.7
10.4,6.194,0.597,0.0,18.7
10.42,6.215,0.597,0.0,18.7
10.44,6.236,0.597,0.0,18.7
10.46,6.255,0.597,0.0,18.7
10.48,6.276,0.597,0.0,18.7
10.5,6.297,0.597,0.0,18.7
10.52,6.318,0.597,0.0,18.7
10.54,6.339,0.597,0.0,18.7
10.56,6.36,0.597,0.0,18.7
10.58,6.381,0.597,0.0,18.7
10.6,6.402,0.597,0.0,18.7
10.62,6.423,0.597,0.0,18.7
10.64,6.444,0.597,0.0,18.7
10.66,6.465,0.597,0.0,18.7
10.68,6.486,0.597,0.0,18.7
10.7,6.507,0.597,0.0,18.7
10.72,6.528,0.597,0.0,18.7
10.74,6.548,0.597,0.0,18.7
10.76,6.571,0.597,0.0,18.7
10.78,6.592,0.597,0.0,18.7
10.8,6.613,0.597,0.0,18.7
10.82,6.634,0.597,0.0,18.7
10.84,6.657,0.597,0.0,18.7
10.86,6.678,0.597,0.0,18.7
10.88,6.699,0.597,0.0,18.7
10.9,6.72,0.597,0.0,18.7
10.92,6.742,0.597,0.0,18.7
10.94,6.763,0.597,0.0,18.7
10.96,6.784,0.597,0.0,18.7
10.98,6.807,0.597,0.0,18.7
11.0,6.828,0.597,0.0,18.7
11.02,6.85,0.597,0.0,18.7
11.04,6.871,0.597,0.0,18.7
11.06,6.892,0.597,0.0,18.7
11.08,6.915,0.597,0.0,18.7
11.1,6.938,0.597,0.0,18.7
11.12,6.959,0.597,0.0,18.7
11.14,6.981,0.597,0.0,18.7
11.16,7.004,0.597,0.0,18.7
11.18,7.025,0.597,0.0,18.7
11.2,7.048,0.597,0.0,18.7
11.22,7.07,0.597,0.0,18.7
11.24,7.093,0.597,0.0,18.7
11.26,7.116,0.597,0.0,18.7
11.28,7.138,0.597,0.0,18.7
11.3,7.159,0.597,0.0,18.7
11.32,7.182,0.597,0.0,18.7
11.34,7.205,0.597,0.0,18.7
11.36,7.227,0.597,0.0,18.7
11.38,7.25,0.597,0.0,18.7
11.4,7.273,0.597,0.0,18.7
11.42,7.295,0.597,0.0,18.7
11.44,7.318,0.597,0.0,18.7
11.46,7.341,0.597,0.0,18.7
11.48,7.364,0.597,0.0,18.7
11.5,7.386,0.597,0.0,18.7
11.52,7.409,0.597,0.0,18.7
11.54,7.432,0.597,0.0,18.7
11.56,7.454,0.597,0.0,18.7
11.58,7.479,0.597,0.0,18.7
11.6,7.501,0.597,0.0,18.7
11.62,7.524,0.597,0.0,18.7
11.64,7.547,0.597,0.0,18.7
11.66,7.569,0.597,0.0,18.7
11.68,7.592,0.597,0.0,18.7
11.7,7.617,0.597,0.0,18.7
11.72,7.639,0.597,0.0,18.7
11.74,7.662,0.597,0.0,18.7
11.76,7.685,0.597,0.0,18.7
11.78,7.707,0.597,0.0,18.7
11.8,7.73,0.597,0.0,18.7
11.82,7.755,0.597,0.0,18.7
11.84,7.777,0.597,0.0,18.7
11.86,7.8,0.597,0.0,18.7
11.88,7.823,0.597,0.0,18.7
11.9,7.845,0.597,0.0,18.7
11.92,7.87,0.597,0.0,18.7
11.94,7.892,0.597,0.0,18.7
11.96,7.915,0.597,0.0,18.7
11.98,7.938,0.597,0.0,18.7
12.0,7.962,0.597,0.0,18.7
12.02,7.985,0.597,0.0,18.7
12.04,8.008,0.597,6.0,18.7
12.06,8.032,0.597,6.0,18.7
12.08,8.055,0.597,6.0,18.7
12.1,8.077,0.597,6.0,18.7
12.12,8.1,0.593,6.0,18.7
12.14,8.125,0.595,6.0,18.7
12.16,8.147,0.595,6.0,18.7
12.18,8.17,0.595,6.0,18.7
12.2,8.193,0.595,6.0,18.7
12.22,8.215,0.595,6.0,18.7
12.24,8.238,0.593,6.0,18.7
12.26,8.261,0.593,6.0,18.7
12.28,8.283,0.593,6.0,18.7
12.3,8.306,0.593,6.0,18.7
12.32,8.329,0.593,6.0,18.7
12.34,8.351,0.593,6.0,18.7
12.36,8.372,0.592,6.0,18.7
12.38,8.395,0.592,6.0,18.7
12.4,8.418,0.592,6.0,18.7
12.42,8.439,0.592,6.0,18.7
12.44,8.461,0.592,6.0,18.7
12.46,8.482,0.592,6.0,18.7
12.48,8.505,0.592,6.0,18.7
12.5,8.526,0.592,6.0,18.7
12.52,8.547,0.592,6.0,18.7
12.54,8.568,0.59,6.0,18.7
12.56,8.589,0.59,6.0,18.7
12.58,8.61,0.59,6.0,18.7
12.6,8.631,0.59,6.0,18.7
12.62,8.652,0.59,6.0,18.7
12.64,8.671,0.59,6.0,18.7
12.66,8.692,0.59,6.0,18.7
12.68,8.711,0.59,6.0,18.7
12.7,8.732,0.59,6.0,18.7
12.72,8.751,0.59,6.0,18.7
12.74,8.77,0.59,6.0,18.7
12.76,8.789,0.59,6.0,18.7
12.78,8.809,0.59,6.0,18.7
12.8,8.828,0.59,6.0,18.7
12.82,8.847,0.59,6.0,18.7
12.84,8.866,0.59,6.0,18.7
12.86,8.884,0.59,6.0,18.7
12.88,8.903,0.59,6.0,18.7
12.9,8.92,0.59,6.0,18.7
12.92,8.94,0.59,6.0,18.7
12.94,8.957,0.59,6.0,18.7
12.96,8.974,0.59,6.0,18.7
12.98,8.992,0.59,6.0,18.7
13.0,9.009,0.59,6.0,18.7
13.02,9.025,0.59,6.0,18.7
13.04,9.043,0.59,6.0,18.7
13.06,9.058,0.59,6.0,18.7
13.08,9.076,0.59,6.0,18.7
13.1,9.091,0.592,6.0,18.7
13.12,9.107,0.592,6.0,18.7
13.14,9.123,0.592,6.0,18.7
13.16,9.139,0.592,6.0,18.7
13.18,9.154,0.592,6.0,18.7
13.2,9.168,0.592,6.0,18.7
13.22,9.184,0.592,6.0,18.7
13.24,9.198,0.592,6.0,18.7
13.26,9.214,0.592,6.0,18.7
13.28,9.228,0.592,6.0,18.7
13.3,9.242,0.592,6.0,18.7
13.32,9.255,0.592,6.0,18.7
13.34,9.269,0.592,6.0,18.7
13.36,9.283,0.592,6.0,18.7
13.38,9.297,0.592,6.0,18.7
13.4,9.31,0.592,6.0,18.7
13.42,9.324,0.592,6.0,18.7
13.44,9.336,0.592,6.0,18.7
13.46,9.348,0.592,6.0,18.7
13.48,9.36,0.592,6.0,18.7
13.5,9.372,0.592,6.0,18.7
13.52,9.385,0.592,6.0,18.7
