Tiempo ,Entrada,ANGULO,POSICION
16.46,0.0,-0.534,0.268
16.48,0.0,-0.532,0.268
16.5,0.0,-0.522,0.268
16.52,0.0,-0.503,0.268
16.54,0.0,-0.476,0.268
16.56,0.0,-0.445,0.268
16.58,0.0,-0.407,0.268
16.6,0.0,-0.363,0.268
16.62,0.0,-0.314,0.268
16.64,0.0,-0.26,0.268
16.66,0.0,-0.202,0.268
16.68,0.0,-0.141,0.268
16.7,0.0,-0.08,0.268
16.72,0.0,-0.017,0.268
16.74,0.0,0.047,0.268
16.76,0.0,0.11,0.268
16.78,0.0,0.171,0.268
16.8,0.0,0.23,0.268
16.82,0.0,0.286,0.268
16.84,0.0,0.337,0.268
16.86,0.0,0.382,0.268
16.88,0.0,0.424,0.268
16.9,0.0,0.459,0.268
16.92,0.0,0.487,0.268
16.94,0.0,0.51,0.268
16.96,0.0,0.524,0.268
16.98,0.0,0.531,0.268
17.0,0.0,0.532,0.268
17.02,0.0,0.524,0.268
17.04,0.0,0.51,0.268
17.06,0.0,0.487,0.268
17.08,0.0,0.457,0.268
17.1,0.0,0.422,0.268
17.12,0.0,0.379,0.268
17.14,0.0,0.333,0.268
17.16,0.0,0.281,0.268
17.18,0.0,0.225,0.268
17.2,0.0,0.166,0.268
17.22,0.0,0.105,0.268
17.24,0.0,0.042,0.268
17.26,0.0,-0.021,0.268
17.28,0.0,-0.084,0.268
17.3,0.0,-0.147,0.268
17.32,0.0,-0.206,0.268
17.34,0.0,-0.264,0.268
17.36,0.0,-0.316,0.268
17.38,0.0,-0.365,0.268
17.4,0.0,-0.408,0.268
17.42,0.0,-0.445,0.268
17.44,0.0,-0.476,0.268
17.46,0.0,-0.501,0.268
17.48,0.0,-0.52,0.268
17.5,0.0,-0.529,0.268
17.52,0.0,-0.532,0.268
17.54,0.0,-0.529,0.268
17.56,0.0,-0.517,0.268
17.58,0.0,-0.497,0.268
17.6,0.0,-0.471,0.268
17.62,0.0,-0.438,0.268
17.64,0.0,-0.4,0.268
17.66,0.0,-0.354,0.268
17.68,0.0,-0.305,0.268
17.7,0.0,-0.251,0.268
17.72,0.0,-0.194,0.268
17.74,0.0,-0.133,0.268
17.76,0.0,-0.072,0.268
17.78,0.0,-0.009,0.268
17.8,0.0,0.056,0.268
17.82,0.0,0.119,0.268
17.84,0.0,0.178,0.268
17.86,0.0,0.236,0.268
17.88,0.0,0.29,0.268
17.9,0.0,0.342,0.268
17.92,0.0,0.387,0.268
17.94,0.0,0.428,0.268
17.96,0.0,0.461,0.268
17.98,0.0,0.489,0.268
18.0,0.0,0.51,0.268
18.02,0.0,0.522,0.268
18.04,0.0,0.529,0.268
18.06,0.0,0.529,0.268
18.08,0.0,0.52,0.268
18.1,0.0,0.504,0.268
18.12,0.0,0.48,0.268
18.14,0.0,0.45,0.268
18.16,0.0,0.414,0.268
18.18,0.0,0.372,0.268
18.2,0.0,0.323,0.268
18.22,0.0,0.272,0.268
18.24,0.0,0.215,0.268
18.26,0.0,0.157,0.268
18.28,0.0,0.096,0.268
18.3,0.0,0.033,0.268
18.32,0.0,-0.03,0.268
18.34,0.0,-0.093,0.268
18.36,0.0,-0.154,0.268
18.38,0.0,-0.213,0.268
