Tiempo ,Entrada,ANGULO,POSICION
138.46,0.0,0.209,0.263
138.48,0.0,0.223,0.263
138.5,0.0,0.232,0.263
138.52,0.0,0.236,0.263
138.54,0.0,0.237,0.263
138.56,0.0,0.237,0.263
138.58,0.0,0.234,0.263
138.6,0.0,0.225,0.263
138.62,0.0,0.213,0.263
138.64,0.0,0.201,0.263
138.66,0.0,0.182,0.263
138.68,0.0,0.164,0.263
138.7,0.0,0.141,0.263
138.72,0.0,0.117,0.263
138.74,0.0,0.091,0.263
138.76,0.0,0.065,0.263
138.78,0.0,0.037,0.263
138.8,0.0,0.009,0.263
138.82,0.0,-0.021,0.263
138.84,0.0,-0.049,0.263
138.86,0.0,-0.075,0.263
138.88,0.0,-0.103,0.263
138.9,0.0,-0.127,0.263
138.92,0.0,-0.152,0.263
138.94,0.0,-0.171,0.263
138.96,0.0,-0.19,0.263
138.98,0.0,-0.208,0.263
139.0,0.0,-0.22,0.263
139.02,0.0,-0.23,0.263
139.04,0.0,-0.237,0.263
139.06,0.0,-0.239,0.263
139.08,0.0,-0.241,0.263
139.1,0.0,-0.237,0.263
139.12,0.0,-0.232,0.263
139.14,0.0,-0.222,0.263
139.16,0.0,-0.208,0.263
139.18,0.0,-0.192,0.263
139.2,0.0,-0.175,0.263
139.22,0.0,-0.154,0.263
139.24,0.0,-0.129,0.263
139.26,0.0,-0.105,0.263
139.28,0.0,-0.079,0.263
139.3,0.0,-0.051,0.263
139.32,0.0,-0.023,0.263
139.34,0.0,0.005,0.263
139.36,0.0,0.035,0.263
139.38,0.0,0.063,0.263
139.4,0.0,0.089,0.263
139.42,0.0,0.113,0.263
139.44,0.0,0.138,0.263
139.46,0.0,0.159,0.263
139.48,0.0,0.18,0.263
139.5,0.0,0.197,0.263
139.52,0.0,0.211,0.263
139.54,0.0,0.222,0.263
139.56,0.0,0.23,0.263
139.58,0.0,0.234,0.263
139.6,0.0,0.236,0.263
139.62,0.0,0.236,0.263
139.64,0.0,0.23,0.263
139.66,0.0,0.223,0.263
139.68,0.0,0.209,0.263
139.7,0.0,0.195,0.263
139.72,0.0,0.178,0.263
139.74,0.0,0.159,0.263
139.76,0.0,0.136,0.263
139.78,0.0,0.113,0.263
139.8,0.0,0.087,0.263
139.82,0.0,0.061,0.263
139.84,0.0,0.033,0.263
139.86,0.0,0.005,0.263
139.88,0.0,-0.024,0.263
139.9,0.0,-0.052,0.263
139.92,0.0,-0.079,0.263
139.94,0.0,-0.105,0.263
139.96,0.0,-0.129,0.263
139.98,0.0,-0.154,0.263
140.0,0.0,-0.173,0.263
140.02,0.0,-0.19,0.263
140.04,0.0,-0.208,0.263
140.06,0.0,-0.218,0.263
140.08,0.0,-0.229,0.263
140.1,0.0,-0.236,0.263
140.12,0.0,-0.239,0.263
140.14,0.0,-0.239,0.263
140.16,0.0,-0.236,0.263
140.18,0.0,-0.229,0.263
140.2,0.0,-0.218,0.263
140.22,0.0,-0.204,0.263
140.24,0.0,-0.188,0.263
140.26,0.0,-0.169,0.263
140.28,0.0,-0.148,0.263
140.3,0.0,-0.126,0.263
140.32,0.0,-0.101,0.263
140.34,0.0,-0.075,0.263
140.36,0.0,-0.047,0.263
140.38,0.0,-0.019,0.263
140.4,0.0,0.009,0.263
140.42,0.0,0.037,0.263
140.44,0.0,0.065,0.263
140.46,0.0,0.093,0.263
140.48,0.0,0.117,0.263
140.5,0.0,0.14,0.263
140.52,0.0,0.161,0.263
140.54,0.0,0.18,0.263
140.56,0.0,0.197,0.263
140.58,0.0,0.211,0.263
140.6,0.0,0.222,0.263
140.62,0.0,0.23,0.263
140.64,0.0,0.234,0.263
140.66,0.0,0.234,0.263
140.68,0.0,0.234,0.263
140.7,0.0,0.229,0.263
140.72,0.0,0.22,0.263
140.74,0.0,0.208,0.263
140.76,0.0,0.192,0.263
140.78,0.0,0.175,0.263
140.8,0.0,0.154,0.263
140.82,0.0,0.133,0.263
140.84,0.0,0.108,0.263
140.86,0.0,0.084,0.263
140.88,0.0,0.056,0.263
140.9,0.0,0.028,0.263
140.92,0.0,-0.0,0.263
140.94,0.0,-0.028,0.263
140.96,0.0,-0.056,0.263
140.98,0.0,-0.082,0.263
141.0,0.0,-0.108,0.263
141.02,0.0,-0.131,0.263
141.04,0.0,-0.155,0.263
141.06,0.0,-0.175,0.263
141.08,0.0,-0.192,0.263
141.1,0.0,-0.208,0.263
141.12,0.0,-0.218,0.263
141.14,0.0,-0.227,0.263
141.16,0.0,-0.234,0.263
141.18,0.0,-0.237,0.263
141.2,0.0,-0.237,0.263
141.22,0.0,-0.234,0.263
141.24,0.0,-0.225,0.263
141.26,0.0,-0.215,0.263
141.28,0.0,-0.201,0.263
141.3,0.0,-0.185,0.263
141.32,0.0,-0.166,0.263
141.34,0.0,-0.143,0.263
141.36,0.0,-0.12,0.263
141.38,0.0,-0.096,0.263
141.4,0.0,-0.07,0.263
141.42,0.0,-0.044,0.263
141.44,0.0,-0.016,0.263
141.46,0.0,0.012,0.263
141.48,0.0,0.04,0.263
141.5,0.0,0.068,0.263
141.52,0.0,0.094,0.263
141.54,0.0,0.119,0.263
141.56,0.0,0.141,0.263
141.58,0.0,0.162,0.263
141.6,0.0,0.182,0.263
141.62,0.0,0.197,0.263
141.64,0.0,0.211,0.263
141.66,0.0,0.222,0.263
141.68,0.0,0.229,0.263
141.7,0.0,0.232,0.263
141.72,0.0,0.232,0.263
141.74,0.0,0.232,0.263
141.76,0.0,0.225,0.263
141.78,0.0,0.216,0.263
141.8,0.0,0.204,0.263
141.82,0.0,0.188,0.263
141.84,0.0,0.171,0.263
141.86,0.0,0.15,0.263
141.88,0.0,0.127,0.263
141.9,0.0,0.103,0.263
141.92,0.0,0.079,0.263
141.94,0.0,0.052,0.263
141.96,0.0,0.024,0.263
141.98,0.0,-0.003,0.263
142.0,0.0,-0.031,0.263
142.02,0.0,-0.058,0.263
142.04,0.0,-0.086,0.263
142.06,0.0,-0.11,0.263
142.08,0.0,-0.134,0.263
142.1,0.0,-0.157,0.263
142.12,0.0,-0.176,0.263
142.14,0.0,-0.192,0.263
142.16,0.0,-0.208,0.263
142.18,0.0,-0.218,0.263
142.2,0.0,-0.227,0.263
142.22,0.0,-0.232,0.263
142.24,0.0,-0.236,0.263
142.26,0.0,-0.236,0.263
142.28,0.0,-0.23,0.263
142.3,0.0,-0.222,0.263
142.32,0.0,-0.211,0.263
142.34,0.0,-0.197,0.263
142.36,0.0,-0.182,0.263
142.38,0.0,-0.161,0.263
142.4,0.0,-0.14,0.263
142.42,0.0,-0.117,0.263
142.44,0.0,-0.093,0.263
142.46,0.0,-0.066,0.263
142.48,0.0,-0.038,0.263
142.5,0.0,-0.012,0.263
142.52,0.0,0.016,0.263
142.54,0.0,0.044,0.263
142.56,0.0,0.07,0.263
142.58,0.0,0.096,0.263
142.6,0.0,0.12,0.263
142.62,0.0,0.143,0.263
142.64,0.0,0.164,0.263
142.66,0.0,0.182,0.263
142.68,0.0,0.199,0.263
142.7,0.0,0.209,0.263
142.72,0.0,0.22,0.263
142.74,0.0,0.227,0.263
142.76,0.0,0.23,0.263
142.78,0.0,0.23,0.263
142.8,0.0,0.229,0.263
142.82,0.0,0.223,0.263
142.84,0.0,0.213,0.263
142.86,0.0,0.201,0.263
142.88,0.0,0.185,0.263
142.9,0.0,0.168,0.263
142.92,0.0,0.147,0.263
142.94,0.0,0.124,0.263
142.96,0.0,0.099,0.263
142.98,0.0,0.073,0.263
143.0,0.0,0.047,0.263
143.02,0.0,0.019,0.263
143.04,0.0,-0.007,0.263
143.06,0.0,-0.035,0.263
143.08,0.0,-0.063,0.263
143.1,0.0,-0.087,0.263
143.12,0.0,-0.112,0.263
143.14,0.0,-0.136,0.263
143.16,0.0,-0.157,0.263
143.18,0.0,-0.176,0.263
143.2,0.0,-0.194,0.263
143.22,0.0,-0.208,0.263
143.24,0.0,-0.218,0.263
143.26,0.0,-0.225,0.263
143.28,0.0,-0.232,0.263
143.3,0.0,-0.234,0.263
143.32,0.0,-0.232,0.263
143.34,0.0,-0.227,0.263
143.36,0.0,-0.218,0.263
143.38,0.0,-0.208,0.263
143.4,0.0,-0.194,0.263
143.42,0.0,-0.178,0.263
143.44,0.0,-0.157,0.263
143.46,0.0,-0.136,0.263
143.48,0.0,-0.112,0.263
143.5,0.0,-0.087,0.263
143.52,0.0,-0.063,0.263
143.54,0.0,-0.035,0.263
143.56,0.0,-0.007,0.263
143.58,0.0,0.019,0.263
143.6,0.0,0.047,0.263
143.62,0.0,0.073,0.263
143.64,0.0,0.099,0.263
143.66,0.0,0.122,0.263
143.68,0.0,0.145,0.263
143.7,0.0,0.166,0.263
143.72,0.0,0.183,0.263
143.74,0.0,0.199,0.263
143.76,0.0,0.209,0.263
143.78,0.0,0.22,0.263
143.8,0.0,0.227,0.263
143.82,0.0,0.229,0.263
143.84,0.0,0.229,0.263
143.86,0.0,0.227,0.263
143.88,0.0,0.22,0.263
143.9,0.0,0.209,0.263
143.92,0.0,0.197,0.263
143.94,0.0,0.182,0.263
143.96,0.0,0.164,0.263
143.98,0.0,0.143,0.263
144.0,0.0,0.12,0.263
144.02,0.0,0.096,0.263
144.04,0.0,0.07,0.263
144.06,0.0,0.044,0.263
144.08,0.0,0.016,0.263
144.1,0.0,-0.01,0.263
144.12,0.0,-0.038,0.263
144.14,0.0,-0.065,0.263
144.16,0.0,-0.091,0.263
144.18,0.0,-0.115,0.263
144.2,0.0,-0.138,0.263
144.22,0.0,-0.159,0.263
144.24,0.0,-0.178,0.263
144.26,0.0,-0.194,0.263
144.28,0.0,-0.208,0.263
144.3,0.0,-0.218,0.263
144.32,0.0,-0.225,0.263
144.34,0.0,-0.23,0.263
144.36,0.0,-0.23,0.263
144.38,0.0,-0.23,0.263
144.4,0.0,-0.225,0.263
144.42,0.0,-0.216,0.263
144.44,0.0,-0.204,0.263
144.46,0.0,-0.19,0.263
144.48,0.0,-0.173,0.263
144.5,0.0,-0.154,0.263
144.52,0.0,-0.131,0.263
144.54,0.0,-0.108,0.263
144.56,0.0,-0.084,0.263
144.58,0.0,-0.058,0.263
144.6,0.0,-0.03,0.263
144.62,0.0,-0.003,0.263
144.64,0.0,0.024,0.263
144.66,0.0,0.051,0.263
144.68,0.0,0.077,0.263
144.7,0.0,0.101,0.263
144.72,0.0,0.124,0.263
144.74,0.0,0.147,0.263
144.76,0.0,0.168,0.263
144.78,0.0,0.183,0.263
144.8,0.0,0.199,0.263
144.82,0.0,0.209,0.263
144.84,0.0,0.22,0.263
144.86,0.0,0.225,0.263
144.88,0.0,0.227,0.263
144.9,0.0,0.227,0.263
144.92,0.0,0.223,0.263
144.94,0.0,0.216,0.263
144.96,0.0,0.206,0.263
144.98,0.0,0.194,0.263
145.0,0.0,0.178,0.263
145.02,0.0,0.159,0.263
145.04,0.0,0.14,0.263
145.06,0.0,0.117,0.263
145.08,0.0,0.093,0.263
145.1,0.0,0.066,0.263
145.12,0.0,0.04,0.263
145.14,0.0,0.012,0.263
145.16,0.0,-0.014,0.263
145.18,0.0,-0.042,0.263
145.2,0.0,-0.068,0.263
145.22,0.0,-0.093,0.263
145.24,0.0,-0.117,0.263
145.26,0.0,-0.14,0.263
145.28,0.0,-0.161,0.263
145.3,0.0,-0.178,0.263
145.32,0.0,-0.194,0.263
145.34,0.0,-0.208,0.263
145.36,0.0,-0.216,0.263
145.38,0.0,-0.223,0.263
145.4,0.0,-0.229,0.263
145.42,0.0,-0.229,0.263
145.44,0.0,-0.227,0.263
145.46,0.0,-0.222,0.263
145.48,0.0,-0.213,0.263
145.5,0.0,-0.202,0.263
145.52,0.0,-0.187,0.263
145.54,0.0,-0.169,0.263
145.56,0.0,-0.15,0.263
145.58,0.0,-0.129,0.263
145.6,0.0,-0.105,0.263
145.62,0.0,-0.08,0.263
145.64,0.0,-0.054,0.263
145.66,0.0,-0.028,0.263
145.68,0.0,-0.0,0.263
145.7,0.0,0.026,0.263
145.72,0.0,0.054,0.263
145.74,0.0,0.079,0.263
145.76,0.0,0.103,0.263
145.78,0.0,0.126,0.263
145.8,0.0,0.148,0.263
145.82,0.0,0.168,0.263
145.84,0.0,0.183,0.263
145.86,0.0,0.199,0.263
145.88,0.0,0.209,0.263
145.9,0.0,0.218,0.263
145.92,0.0,0.223,0.263
145.94,0.0,0.225,0.263
145.96,0.0,0.225,0.263
145.98,0.0,0.222,0.263
146.0,0.0,0.213,0.263
146.02,0.0,0.204,0.263
146.04,0.0,0.19,0.263
146.06,0.0,0.175,0.263
146.08,0.0,0.155,0.263
146.1,0.0,0.134,0.263
146.12,0.0,0.112,0.263
146.14,0.0,0.089,0.263
146.16,0.0,0.063,0.263
146.18,0.0,0.037,0.263
146.2,0.0,0.009,0.263
146.22,0.0,-0.017,0.263
146.24,0.0,-0.045,0.263
146.26,0.0,-0.072,0.263
146.28,0.0,-0.096,0.263
146.3,0.0,-0.119,0.263
146.32,0.0,-0.141,0.263
146.34,0.0,-0.161,0.263
146.36,0.0,-0.18,0.263
146.38,0.0,-0.194,0.263
146.4,0.0,-0.208,0.263
146.42,0.0,-0.216,0.263
146.44,0.0,-0.223,0.263
146.46,0.0,-0.227,0.263
146.48,0.0,-0.227,0.263
146.5,0.0,-0.225,0.263
146.52,0.0,-0.218,0.263
146.54,0.0,-0.211,0.263
146.56,0.0,-0.197,0.263
146.58,0.0,-0.183,0.263
146.6,0.0,-0.166,0.263
146.62,0.0,-0.147,0.263
146.64,0.0,-0.124,0.263
146.66,0.0,-0.101,0.263
146.68,0.0,-0.075,0.263
146.7,0.0,-0.051,0.263
146.72,0.0,-0.023,0.263
146.74,0.0,0.003,0.263
146.76,0.0,0.03,0.263
146.78,0.0,0.056,0.263
146.8,0.0,0.082,0.263
146.82,0.0,0.105,0.263
146.84,0.0,0.127,0.263
146.86,0.0,0.148,0.263
146.88,0.0,0.168,0.263
146.9,0.0,0.185,0.263
146.92,0.0,0.199,0.263
146.94,0.0,0.209,0.263
146.96,0.0,0.216,0.263
146.98,0.0,0.222,0.263
147.0,0.0,0.223,0.263
147.02,0.0,0.223,0.263
147.04,0.0,0.22,0.263
147.06,0.0,0.211,0.263
147.08,0.0,0.201,0.263
147.1,0.0,0.187,0.263
147.12,0.0,0.171,0.263
147.14,0.0,0.152,0.263
147.16,0.0,0.131,0.263
147.18,0.0,0.108,0.263
147.2,0.0,0.084,0.263
147.22,0.0,0.059,0.263
147.24,0.0,0.033,0.263
147.26,0.0,0.007,0.263
147.28,0.0,-0.021,0.263
147.3,0.0,-0.047,0.263
147.32,0.0,-0.073,0.263
147.34,0.0,-0.098,0.263
147.36,0.0,-0.122,0.263
147.38,0.0,-0.141,0.263
147.4,0.0,-0.162,0.263
147.42,0.0,-0.18,0.263
147.44,0.0,-0.194,0.263
147.46,0.0,-0.208,0.263
147.48,0.0,-0.215,0.263
147.5,0.0,-0.222,0.263
147.52,0.0,-0.225,0.263
147.54,0.0,-0.225,0.263
147.56,0.0,-0.223,0.263
147.58,0.0,-0.216,0.263
147.6,0.0,-0.208,0.263
147.62,0.0,-0.194,0.263
147.64,0.0,-0.18,0.263
147.66,0.0,-0.162,0.263
147.68,0.0,-0.141,0.263
147.7,0.0,-0.12,0.263
147.72,0.0,-0.098,0.263
147.74,0.0,-0.073,0.263
147.76,0.0,-0.047,0.263
147.78,0.0,-0.019,0.263
147.8,0.0,0.007,0.263
147.82,0.0,0.033,0.263
147.84,0.0,0.059,0.263
147.86,0.0,0.084,0.263
147.88,0.0,0.108,0.263
147.9,0.0,0.129,0.263
147.92,0.0,0.15,0.263
147.94,0.0,0.169,0.263
147.96,0.0,0.185,0.263
147.98,0.0,0.199,0.263
148.0,0.0,0.208,0.263
148.02,0.0,0.216,0.263
148.04,0.0,0.22,0.263
148.06,0.0,0.222,0.263
148.08,0.0,0.222,0.263
148.1,0.0,0.216,0.263
148.12,0.0,0.208,0.263
148.14,0.0,0.197,0.263
148.16,0.0,0.183,0.263
148.18,0.0,0.168,0.263
148.2,0.0,0.148,0.263
148.22,0.0,0.126,0.263
148.24,0.0,0.105,0.263
148.26,0.0,0.08,0.263
148.28,0.0,0.056,0.263
148.3,0.0,0.03,0.263
148.32,0.0,0.003,0.263
148.34,0.0,-0.024,0.263
148.36,0.0,-0.049,0.263
148.38,0.0,-0.075,0.263
148.4,0.0,-0.099,0.263
148.42,0.0,-0.124,0.263
148.44,0.0,-0.143,0.263
148.46,0.0,-0.162,0.263
148.48,0.0,-0.18,0.263
148.5,0.0,-0.194,0.263
148.52,0.0,-0.206,0.263
148.54,0.0,-0.215,0.263
148.56,0.0,-0.22,0.263
148.58,0.0,-0.223,0.263
148.6,0.0,-0.223,0.263
148.62,0.0,-0.22,0.263
148.64,0.0,-0.215,0.263
148.66,0.0,-0.204,0.263
148.68,0.0,-0.19,0.263
148.7,0.0,-0.176,0.263
148.72,0.0,-0.159,0.263
148.74,0.0,-0.138,0.263
148.76,0.0,-0.117,0.263
148.78,0.0,-0.094,0.263
148.8,0.0,-0.07,0.263
148.82,0.0,-0.044,0.263
148.84,0.0,-0.017,0.263
148.86,0.0,0.009,0.263
148.88,0.0,0.037,0.263
148.9,0.0,0.061,0.263
148.92,0.0,0.086,0.263
148.94,0.0,0.11,0.263
148.96,0.0,0.131,0.263
148.98,0.0,0.152,0.263
149.0,0.0,0.169,0.263
149.02,0.0,0.185,0.263
149.04,0.0,0.197,0.263
149.06,0.0,0.208,0.263
149.08,0.0,0.215,0.263
149.1,0.0,0.22,0.263
149.12,0.0,0.22,0.263
149.14,0.0,0.22,0.263
149.16,0.0,0.213,0.263
149.18,0.0,0.204,0.263
149.2,0.0,0.194,0.263
149.22,0.0,0.18,0.263
149.24,0.0,0.164,0.263
149.26,0.0,0.145,0.263
149.28,0.0,0.122,0.263
149.3,0.0,0.099,0.263
149.32,0.0,0.077,0.263
149.34,0.0,0.052,0.263
149.36,0.0,0.026,0.263
149.38,0.0,-0.0,0.263
149.4,0.0,-0.026,0.263
149.42,0.0,-0.052,0.263
149.44,0.0,-0.077,0.263
149.46,0.0,-0.101,0.263
149.48,0.0,-0.126,0.263
149.5,0.0,-0.145,0.263
149.52,0.0,-0.164,0.263
149.54,0.0,-0.182,0.263
149.56,0.0,-0.194,0.263
149.58,0.0,-0.206,0.263
149.6,0.0,-0.215,0.263
149.62,0.0,-0.218,0.263
149.64,0.0,-0.222,0.263
149.66,0.0,-0.222,0.263
149.68,0.0,-0.218,0.263
149.7,0.0,-0.211,0.263
149.72,0.0,-0.201,0.263
149.74,0.0,-0.188,0.263
149.76,0.0,-0.173,0.263
149.78,0.0,-0.155,0.263
149.8,0.0,-0.134,0.263
149.82,0.0,-0.113,0.263
149.84,0.0,-0.091,0.263
149.86,0.0,-0.066,0.263
149.88,0.0,-0.04,0.263
149.9,0.0,-0.014,0.263
149.92,0.0,0.012,0.263
149.94,0.0,0.038,0.263
149.96,0.0,0.065,0.263
149.98,0.0,0.089,0.263
150.0,0.0,0.112,0.263
150.02,0.0,0.133,0.263
150.04,0.0,0.152,0.263
150.06,0.0,0.171,0.263
150.08,0.0,0.185,0.263
150.1,0.0,0.197,0.263
150.12,0.0,0.206,0.263
150.14,0.0,0.213,0.263
150.16,0.0,0.216,0.263
150.18,0.0,0.218,0.263
150.2,0.0,0.216,0.263
150.22,0.0,0.211,0.263
150.24,0.0,0.202,0.263
150.26,0.0,0.19,0.263
150.28,0.0,0.176,0.263
150.3,0.0,0.159,0.263
150.32,0.0,0.141,0.263
150.34,0.0,0.12,0.263
150.36,0.0,0.096,0.263
150.38,0.0,0.073,0.263
150.4,0.0,0.047,0.263
150.42,0.0,0.023,0.263
150.44,0.0,-0.003,0.263
150.46,0.0,-0.03,0.263
150.48,0.0,-0.054,0.263
150.5,0.0,-0.08,0.263
150.52,0.0,-0.103,0.263
150.54,0.0,-0.126,0.263
150.56,0.0,-0.147,0.263
150.58,0.0,-0.164,0.263
150.6,0.0,-0.182,0.263
150.62,0.0,-0.194,0.263
150.64,0.0,-0.206,0.263
150.66,0.0,-0.213,0.263
150.68,0.0,-0.218,0.263
150.7,0.0,-0.22,0.263
150.72,0.0,-0.22,0.263
150.74,0.0,-0.215,0.263
150.76,0.0,-0.209,0.263
150.78,0.0,-0.197,0.263
150.8,0.0,-0.185,0.263
150.82,0.0,-0.169,0.263
150.84,0.0,-0.152,0.263
150.86,0.0,-0.131,0.263
150.88,0.0,-0.11,0.263
150.9,0.0,-0.086,0.263
150.92,0.0,-0.063,0.263
150.94,0.0,-0.037,0.263
150.96,0.0,-0.01,0.263
150.98,0.0,0.016,0.263
151.0,0.0,0.04,0.263
151.02,0.0,0.066,0.263
151.04,0.0,0.091,0.263
151.06,0.0,0.113,0.263
151.08,0.0,0.134,0.263
151.1,0.0,0.154,0.263
151.12,0.0,0.171,0.263
151.14,0.0,0.185,0.263
151.16,0.0,0.197,0.263
151.18,0.0,0.206,0.263
151.2,0.0,0.211,0.263
151.22,0.0,0.215,0.263
151.24,0.0,0.216,0.263
151.26,0.0,0.215,0.263
151.28,0.0,0.208,0.263
151.3,0.0,0.199,0.263
151.32,0.0,0.187,0.263
151.34,0.0,0.173,0.263
151.36,0.0,0.155,0.263
151.38,0.0,0.138,0.263
151.4,0.0,0.117,0.263
151.42,0.0,0.094,0.263
151.44,0.0,0.07,0.263
151.46,0.0,0.044,0.263
151.48,0.0,0.019,0.263
151.5,0.0,-0.007,0.263
151.52,0.0,-0.031,0.263
151.54,0.0,-0.058,0.263
151.56,0.0,-0.082,0.263
151.58,0.0,-0.105,0.263
151.6,0.0,-0.127,0.263
151.62,0.0,-0.148,0.263
151.64,0.0,-0.164,0.263
151.66,0.0,-0.182,0.263
151.68,0.0,-0.194,0.263
151.7,0.0,-0.204,0.263
151.72,0.0,-0.213,0.263
151.74,0.0,-0.216,0.263
151.76,0.0,-0.218,0.263
151.78,0.0,-0.218,0.263
151.8,0.0,-0.213,0.263
151.82,0.0,-0.206,0.263
151.84,0.0,-0.195,0.263
151.86,0.0,-0.182,0.263
151.88,0.0,-0.166,0.263
151.9,0.0,-0.148,0.263
151.92,0.0,-0.127,0.263
151.94,0.0,-0.106,0.263
151.96,0.0,-0.082,0.263
151.98,0.0,-0.058,0.263
152.0,0.0,-0.033,0.263
152.02,0.0,-0.009,0.263
152.04,0.0,0.017,0.263
152.06,0.0,0.044,0.263
152.08,0.0,0.068,0.263
152.1,0.0,0.093,0.263
152.12,0.0,0.115,0.263
152.14,0.0,0.136,0.263
152.16,0.0,0.154,0.263
152.18,0.0,0.171,0.263
152.2,0.0,0.185,0.263
152.22,0.0,0.197,0.263
152.24,0.0,0.204,0.263
152.26,0.0,0.211,0.263
152.28,0.0,0.213,0.263
152.3,0.0,0.215,0.263
152.32,0.0,0.211,0.263
152.34,0.0,0.206,0.263
152.36,0.0,0.197,0.263
152.38,0.0,0.185,0.263
152.4,0.0,0.171,0.263
152.42,0.0,0.152,0.263
152.44,0.0,0.133,0.263
152.46,0.0,0.113,0.263
152.48,0.0,0.091,0.263
152.5,0.0,0.066,0.263
152.52,0.0,0.042,0.263
152.54,0.0,0.016,0.263
152.56,0.0,-0.01,0.263
152.58,0.0,-0.035,0.263
152.6,0.0,-0.059,0.263
152.62,0.0,-0.084,0.263
152.64,0.0,-0.106,0.263
152.66,0.0,-0.129,0.263
152.68,0.0,-0.148,0.263
152.7,0.0,-0.166,0.263
152.72,0.0,-0.182,0.263
152.74,0.0,-0.194,0.263
152.76,0.0,-0.204,0.263
152.78,0.0,-0.211,0.263
152.8,0.0,-0.215,0.263
152.82,0.0,-0.216,0.263
152.84,0.0,-0.215,0.263
152.86,0.0,-0.211,0.263
152.88,0.0,-0.202,0.263
152.9,0.0,-0.192,0.263
152.92,0.0,-0.18,0.263
152.94,0.0,-0.162,0.263
152.96,0.0,-0.145,0.263
152.98,0.0,-0.126,0.263
153.0,0.0,-0.103,0.263
153.02,0.0,-0.079,0.263
153.04,0.0,-0.056,0.263
153.06,0.0,-0.03,0.263
153.08,0.0,-0.005,0.263
153.1,0.0,0.021,0.263
153.12,0.0,0.045,0.263
153.14,0.0,0.07,0.263
153.16,0.0,0.094,0.263
153.18,0.0,0.117,0.263
153.2,0.0,0.136,0.263
153.22,0.0,0.154,0.263
153.24,0.0,0.171,0.263
153.26,0.0,0.185,0.263
153.28,0.0,0.195,0.263
153.3,0.0,0.204,0.263
153.32,0.0,0.209,0.263
153.34,0.0,0.211,0.263
153.36,0.0,0.211,0.263
153.38,0.0,0.209,0.263
153.4,0.0,0.204,0.263
153.42,0.0,0.194,0.263
153.44,0.0,0.182,0.263
153.46,0.0,0.168,0.263
153.48,0.0,0.15,0.263
153.5,0.0,0.131,0.263
153.52,0.0,0.11,0.263
153.54,0.0,0.087,0.263
153.56,0.0,0.063,0.263
153.58,0.0,0.038,0.263
153.6,0.0,0.012,0.263
153.62,0.0,-0.012,0.263
153.64,0.0,-0.038,0.263
153.66,0.0,-0.063,0.263
153.68,0.0,-0.086,0.263
153.7,0.0,-0.108,0.263
153.72,0.0,-0.129,0.263
153.74,0.0,-0.15,0.263
153.76,0.0,-0.166,0.263
153.78,0.0,-0.182,0.263
153.8,0.0,-0.194,0.263
153.82,0.0,-0.202,0.263
153.84,0.0,-0.209,0.263
153.86,0.0,-0.213,0.263
153.88,0.0,-0.215,0.263
153.9,0.0,-0.213,0.263
153.92,0.0,-0.209,0.263
153.94,0.0,-0.199,0.263
153.96,0.0,-0.188,0.263
153.98,0.0,-0.176,0.263
154.0,0.0,-0.159,0.263
154.02,0.0,-0.141,0.263
154.04,0.0,-0.122,0.263
154.06,0.0,-0.099,0.263
154.08,0.0,-0.075,0.263
154.1,0.0,-0.052,0.263
154.12,0.0,-0.026,0.263
154.14,0.0,-0.002,0.263
154.16,0.0,0.024,0.263
154.18,0.0,0.047,0.263
154.2,0.0,0.072,0.263
154.22,0.0,0.096,0.263
154.24,0.0,0.117,0.263
154.26,0.0,0.138,0.263
154.28,0.0,0.155,0.263
154.3,0.0,0.171,0.263
154.32,0.0,0.185,0.263
154.34,0.0,0.195,0.263
154.36,0.0,0.204,0.263
154.38,0.0,0.208,0.263
154.4,0.0,0.209,0.263
154.42,0.0,0.209,0.263
154.44,0.0,0.208,0.263
154.46,0.0,0.201,0.263
154.48,0.0,0.19,0.263
154.5,0.0,0.178,0.263
154.52,0.0,0.164,0.263
154.54,0.0,0.147,0.263
154.56,0.0,0.126,0.263
154.58,0.0,0.105,0.263
154.6,0.0,0.084,0.263
154.62,0.0,0.059,0.263
154.64,0.0,0.035,0.263
154.66,0.0,0.01,0.263
154.68,0.0,-0.016,0.263
154.7,0.0,-0.04,0.263
154.72,0.0,-0.065,0.263
154.74,0.0,-0.087,0.263
154.76,0.0,-0.11,0.263
154.78,0.0,-0.131,0.263
154.8,0.0,-0.15,0.263
154.82,0.0,-0.166,0.263
154.84,0.0,-0.182,0.263
154.86,0.0,-0.192,0.263
154.88,0.0,-0.202,0.263
154.9,0.0,-0.209,0.263
154.92,0.0,-0.213,0.263
154.94,0.0,-0.213,0.263
154.96,0.0,-0.211,0.263
154.98,0.0,-0.206,0.263
155.0,0.0,-0.197,0.263
155.02,0.0,-0.187,0.263
155.04,0.0,-0.173,0.263
155.06,0.0,-0.157,0.263
155.08,0.0,-0.138,0.263
155.1,0.0,-0.119,0.263
155.12,0.0,-0.096,0.263
155.14,0.0,-0.073,0.263
155.16,0.0,-0.049,0.263
155.18,0.0,-0.024,0.263
155.2,0.0,0.002,0.263
155.22,0.0,0.026,0.263
155.24,0.0,0.051,0.263
155.26,0.0,0.073,0.263
155.28,0.0,0.098,0.263
155.3,0.0,0.119,0.263
155.32,0.0,0.138,0.263
155.34,0.0,0.155,0.263
155.36,0.0,0.171,0.263
