Tiempo ,Entrada,ANGULO,POSICION
33.12,0.0,-0.012,0.272
33.14,0.0,-0.07,0.272
33.16,0.0,-0.127,0.272
33.18,0.0,-0.182,0.272
33.2,0.0,-0.234,0.272
33.22,0.0,-0.283,0.272
33.24,0.0,-0.328,0.272
33.26,0.0,-0.368,0.272
33.28,0.0,-0.403,0.272
33.3,0.0,-0.433,0.272
33.32,0.0,-0.456,0.272
33.34,0.0,-0.473,0.272
33.36,0.0,-0.483,0.272
33.38,0.0,-0.487,0.272
33.4,0.0,-0.485,0.272
33.42,0.0,-0.475,0.272
33.44,0.0,-0.457,0.272
33.46,0.0,-0.435,0.272
33.48,0.0,-0.405,0.272
33.5,0.0,-0.37,0.272
33.52,0.0,-0.328,0.272
33.54,0.0,-0.284,0.272
33.56,0.0,-0.236,0.272
33.58,0.0,-0.183,0.272
33.6,0.0,-0.129,0.272
33.62,0.0,-0.073,0.272
33.64,0.0,-0.016,0.272
33.66,0.0,0.042,0.272
33.68,0.0,0.099,0.272
33.7,0.0,0.155,0.272
33.72,0.0,0.208,0.272
33.74,0.0,0.258,0.272
33.76,0.0,0.305,0.272
33.78,0.0,0.347,0.272
33.8,0.0,0.386,0.272
33.82,0.0,0.417,0.272
33.84,0.0,0.443,0.272
33.86,0.0,0.463,0.272
33.88,0.0,0.476,0.272
33.9,0.0,0.482,0.272
33.92,0.0,0.482,0.272
33.94,0.0,0.476,0.272
33.96,0.0,0.461,0.272
33.98,0.0,0.442,0.272
34.0,0.0,0.414,0.272
34.02,0.0,0.38,0.272
34.04,0.0,0.344,0.272
34.06,0.0,0.3,0.272
34.08,0.0,0.253,0.272
34.1,0.0,0.202,0.272
34.12,0.0,0.148,0.272
34.14,0.0,0.093,0.272
34.16,0.0,0.037,0.272
34.18,0.0,-0.021,0.272
34.2,0.0,-0.077,0.272
34.22,0.0,-0.134,0.272
34.24,0.0,-0.188,0.272
34.26,0.0,-0.241,0.272
34.28,0.0,-0.288,0.272
34.3,0.0,-0.332,0.272
34.32,0.0,-0.372,0.272
34.34,0.0,-0.405,0.272
34.36,0.0,-0.435,0.272
34.38,0.0,-0.456,0.272
34.4,0.0,-0.471,0.272
34.42,0.0,-0.48,0.272
34.44,0.0,-0.483,0.272
34.46,0.0,-0.48,0.272
34.48,0.0,-0.469,0.272
34.5,0.0,-0.452,0.272
34.52,0.0,-0.428,0.272
34.54,0.0,-0.398,0.272
34.56,0.0,-0.361,0.272
34.58,0.0,-0.321,0.272
34.6,0.0,-0.276,0.272
34.62,0.0,-0.227,0.272
34.64,0.0,-0.175,0.272
34.66,0.0,-0.12,0.272
34.68,0.0,-0.065,0.272
34.7,0.0,-0.007,0.272
34.72,0.0,0.051,0.272
34.74,0.0,0.108,0.272
34.76,0.0,0.162,0.272
34.78,0.0,0.215,0.272
34.8,0.0,0.264,0.272
34.82,0.0,0.311,0.272
34.84,0.0,0.351,0.272
34.86,0.0,0.387,0.272
34.88,0.0,0.419,0.272
34.9,0.0,0.443,0.272
34.92,0.0,0.461,0.272
34.94,0.0,0.475,0.272
34.96,0.0,0.48,0.272
34.98,0.0,0.48,0.272
35.0,0.0,0.471,0.272
35.02,0.0,0.456,0.272
35.04,0.0,0.435,0.272
35.06,0.0,0.407,0.272
35.08,0.0,0.374,0.272
35.1,0.0,0.335,0.272
35.12,0.0,0.291,0.272
35.14,0.0,0.244,0.272
35.16,0.0,0.194,0.272
35.18,0.0,0.141,0.272
35.2,0.0,0.086,0.272
35.22,0.0,0.028,0.272
35.24,0.0,-0.028,0.272
35.26,0.0,-0.086,0.272
35.28,0.0,-0.141,0.272
35.3,0.0,-0.194,0.272
35.32,0.0,-0.244,0.272
35.34,0.0,-0.293,0.272
35.36,0.0,-0.335,0.272
35.38,0.0,-0.375,0.272
35.4,0.0,-0.408,0.272
35.42,0.0,-0.435,0.272
35.44,0.0,-0.456,0.272
35.46,0.0,-0.471,0.272
35.48,0.0,-0.478,0.272
35.5,0.0,-0.48,0.272
35.52,0.0,-0.476,0.272
35.54,0.0,-0.464,0.272
35.56,0.0,-0.445,0.272
35.58,0.0,-0.421,0.272
35.6,0.0,-0.391,0.272
35.62,0.0,-0.354,0.272
35.64,0.0,-0.312,0.272
35.66,0.0,-0.269,0.272
35.68,0.0,-0.218,0.272
35.7,0.0,-0.166,0.272
35.72,0.0,-0.112,0.272
35.74,0.0,-0.054,0.272
35.76,0.0,0.002,0.272
35.78,0.0,0.059,0.272
35.8,0.0,0.115,0.272
35.82,0.0,0.169,0.272
35.84,0.0,0.222,0.272
35.86,0.0,0.269,0.272
35.88,0.0,0.314,0.272
35.9,0.0,0.354,0.272
35.92,0.0,0.391,0.272
35.94,0.0,0.421,0.272
35.96,0.0,0.443,0.272
35.98,0.0,0.461,0.272
36.0,0.0,0.473,0.272
36.02,0.0,0.476,0.272
36.04,0.0,0.476,0.272
36.06,0.0,0.466,0.272
36.08,0.0,0.45,0.272
36.1,0.0,0.428,0.272
36.12,0.0,0.4,0.272
36.14,0.0,0.367,0.272
36.16,0.0,0.326,0.272
36.18,0.0,0.284,0.272
36.2,0.0,0.236,0.272
36.22,0.0,0.185,0.272
36.24,0.0,0.131,0.272
36.26,0.0,0.077,0.272
36.28,0.0,0.019,0.272
36.3,0.0,-0.037,0.272
36.32,0.0,-0.094,0.272
36.34,0.0,-0.148,0.272
36.36,0.0,-0.201,0.272
36.38,0.0,-0.251,0.272
36.4,0.0,-0.298,0.272
36.42,0.0,-0.339,0.272
36.44,0.0,-0.377,0.272
36.46,0.0,-0.41,0.272
36.48,0.0,-0.436,0.272
36.5,0.0,-0.456,0.272
36.52,0.0,-0.469,0.272
36.54,0.0,-0.476,0.272
36.56,0.0,-0.478,0.272
36.58,0.0,-0.473,0.272
36.6,0.0,-0.461,0.272
36.62,0.0,-0.44,0.272
36.64,0.0,-0.414,0.272
36.66,0.0,-0.384,0.272
36.68,0.0,-0.347,0.272
36.7,0.0,-0.305,0.272
36.72,0.0,-0.26,0.272
36.74,0.0,-0.209,0.272
36.76,0.0,-0.157,0.272
36.78,0.0,-0.103,0.272
36.8,0.0,-0.047,0.272
36.82,0.0,0.01,0.272
36.84,0.0,0.066,0.272
36.86,0.0,0.122,0.272
36.88,0.0,0.175,0.272
36.9,0.0,0.227,0.272
36.92,0.0,0.276,0.272
36.94,0.0,0.318,0.272
36.96,0.0,0.358,0.272
36.98,0.0,0.393,0.272
37.0,0.0,0.422,0.272
37.02,0.0,0.445,0.272
37.04,0.0,0.461,0.272
37.06,0.0,0.471,0.272
37.08,0.0,0.475,0.272
37.1,0.0,0.473,0.272
37.12,0.0,0.461,0.272
37.14,0.0,0.445,0.272
37.16,0.0,0.422,0.272
37.18,0.0,0.394,0.272
37.2,0.0,0.36,0.272
37.22,0.0,0.319,0.272
37.24,0.0,0.276,0.272
37.26,0.0,0.229,0.272
37.28,0.0,0.176,0.272
37.3,0.0,0.122,0.272
37.32,0.0,0.068,0.272
37.34,0.0,0.01,0.272
37.36,0.0,-0.045,0.272
37.38,0.0,-0.101,0.272
37.4,0.0,-0.155,0.272
37.42,0.0,-0.208,0.272
37.44,0.0,-0.257,0.272
37.46,0.0,-0.302,0.272
37.48,0.0,-0.344,0.272
37.5,0.0,-0.38,0.272
37.52,0.0,-0.412,0.272
37.54,0.0,-0.436,0.272
37.56,0.0,-0.456,0.272
37.58,0.0,-0.468,0.272
37.6,0.0,-0.475,0.272
37.62,0.0,-0.475,0.272
37.64,0.0,-0.468,0.272
37.66,0.0,-0.456,0.272
37.68,0.0,-0.435,0.272
37.7,0.0,-0.408,0.272
37.72,0.0,-0.377,0.272
37.74,0.0,-0.339,0.272
37.76,0.0,-0.297,0.272
37.78,0.0,-0.25,0.272
37.8,0.0,-0.201,0.272
37.82,0.0,-0.148,0.272
37.84,0.0,-0.094,0.272
37.86,0.0,-0.038,0.272
37.88,0.0,0.017,0.272
37.9,0.0,0.073,0.272
37.92,0.0,0.129,0.272
37.94,0.0,0.182,0.272
37.96,0.0,0.232,0.272
37.98,0.0,0.279,0.272
38.0,0.0,0.323,0.272
38.02,0.0,0.361,0.272
38.04,0.0,0.396,0.272
38.06,0.0,0.422,0.272
38.08,0.0,0.445,0.272
38.1,0.0,0.459,0.272
38.12,0.0,0.469,0.272
38.14,0.0,0.471,0.272
38.16,0.0,0.468,0.272
38.18,0.0,0.457,0.272
38.2,0.0,0.44,0.272
38.22,0.0,0.417,0.272
38.24,0.0,0.387,0.272
38.26,0.0,0.351,0.272
38.28,0.0,0.312,0.272
38.3,0.0,0.267,0.272
38.32,0.0,0.22,0.272
38.34,0.0,0.168,0.272
38.36,0.0,0.115,0.272
38.38,0.0,0.059,0.272
38.4,0.0,0.003,0.272
38.42,0.0,-0.052,0.272
38.44,0.0,-0.108,0.272
38.46,0.0,-0.162,0.272
38.48,0.0,-0.215,0.272
38.5,0.0,-0.262,0.272
38.52,0.0,-0.307,0.272
38.54,0.0,-0.347,0.272
38.56,0.0,-0.382,0.272
38.58,0.0,-0.412,0.272
38.6,0.0,-0.438,0.272
38.62,0.0,-0.456,0.272
38.64,0.0,-0.468,0.272
38.66,0.0,-0.471,0.272
38.68,0.0,-0.471,0.272
38.7,0.0,-0.464,0.272
38.72,0.0,-0.449,0.272
38.74,0.0,-0.429,0.272
38.76,0.0,-0.401,0.272
38.78,0.0,-0.368,0.272
38.8,0.0,-0.33,0.272
38.82,0.0,-0.29,0.272
38.84,0.0,-0.243,0.272
38.86,0.0,-0.192,0.272
38.88,0.0,-0.14,0.272
38.9,0.0,-0.086,0.272
38.92,0.0,-0.03,0.272
38.94,0.0,0.026,0.272
38.96,0.0,0.082,0.272
38.98,0.0,0.136,0.272
39.0,0.0,0.188,0.272
39.02,0.0,0.237,0.272
39.04,0.0,0.284,0.272
39.06,0.0,0.326,0.272
39.08,0.0,0.365,0.272
39.1,0.0,0.398,0.272
39.12,0.0,0.424,0.272
39.14,0.0,0.445,0.272
39.16,0.0,0.459,0.272
39.18,0.0,0.466,0.272
39.2,0.0,0.469,0.272
39.22,0.0,0.464,0.272
39.24,0.0,0.452,0.272
39.26,0.0,0.433,0.272
39.28,0.0,0.408,0.272
39.3,0.0,0.379,0.272
39.32,0.0,0.344,0.272
39.34,0.0,0.304,0.272
39.36,0.0,0.258,0.272
39.38,0.0,0.209,0.272
39.4,0.0,0.159,0.272
39.42,0.0,0.106,0.272
39.44,0.0,0.051,0.272
39.46,0.0,-0.005,0.272
39.48,0.0,-0.061,0.272
39.5,0.0,-0.115,0.272
39.52,0.0,-0.169,0.272
39.54,0.0,-0.22,0.272
39.56,0.0,-0.269,0.272
39.58,0.0,-0.311,0.272
39.6,0.0,-0.351,0.272
39.62,0.0,-0.386,0.272
39.64,0.0,-0.414,0.272
39.66,0.0,-0.438,0.272
39.68,0.0,-0.456,0.272
39.7,0.0,-0.466,0.272
39.72,0.0,-0.469,0.272
39.74,0.0,-0.468,0.272
39.76,0.0,-0.461,0.272
39.78,0.0,-0.443,0.272
39.8,0.0,-0.422,0.272
39.82,0.0,-0.394,0.272
39.84,0.0,-0.361,0.272
39.86,0.0,-0.323,0.272
39.88,0.0,-0.279,0.272
39.9,0.0,-0.234,0.272
39.92,0.0,-0.183,0.272
39.94,0.0,-0.131,0.272
39.96,0.0,-0.077,0.272
39.98,0.0,-0.021,0.272
40.0,0.0,0.035,0.272
40.02,0.0,0.091,0.272
40.04,0.0,0.143,0.272
40.06,0.0,0.195,0.272
40.08,0.0,0.244,0.272
40.1,0.0,0.29,0.272
40.12,0.0,0.332,0.272
40.14,0.0,0.368,0.272
40.16,0.0,0.398,0.272
40.18,0.0,0.424,0.272
40.2,0.0,0.445,0.272
40.22,0.0,0.457,0.272
40.24,0.0,0.464,0.272
40.26,0.0,0.466,0.272
40.28,0.0,0.459,0.272
40.3,0.0,0.447,0.272
40.32,0.0,0.428,0.272
40.34,0.0,0.403,0.272
40.36,0.0,0.372,0.272
40.38,0.0,0.337,0.272
40.4,0.0,0.295,0.272
40.42,0.0,0.25,0.272
40.44,0.0,0.202,0.272
40.46,0.0,0.15,0.272
40.48,0.0,0.096,0.272
40.5,0.0,0.042,0.272
40.52,0.0,-0.014,0.272
40.54,0.0,-0.07,0.272
40.56,0.0,-0.124,0.272
40.58,0.0,-0.176,0.272
40.6,0.0,-0.225,0.272
40.62,0.0,-0.272,0.272
40.64,0.0,-0.316,0.272
40.66,0.0,-0.354,0.272
40.68,0.0,-0.387,0.272
40.7,0.0,-0.415,0.272
40.72,0.0,-0.438,0.272
40.74,0.0,-0.454,0.272
40.76,0.0,-0.464,0.272
40.78,0.0,-0.468,0.272
40.8,0.0,-0.466,0.272
40.82,0.0,-0.456,0.272
40.84,0.0,-0.438,0.272
40.86,0.0,-0.415,0.272
40.88,0.0,-0.387,0.272
40.9,0.0,-0.354,0.272
40.92,0.0,-0.316,0.272
40.94,0.0,-0.272,0.272
40.96,0.0,-0.225,0.272
40.98,0.0,-0.175,0.272
41.0,0.0,-0.122,0.272
41.02,0.0,-0.068,0.272
41.04,0.0,-0.014,0.272
41.06,0.0,0.042,0.272
41.08,0.0,0.096,0.272
41.1,0.0,0.15,0.272
41.12,0.0,0.202,0.272
41.14,0.0,0.25,0.272
41.16,0.0,0.293,0.272
41.18,0.0,0.335,0.272
41.2,0.0,0.37,0.272
41.22,0.0,0.4,0.272
41.24,0.0,0.426,0.272
41.26,0.0,0.445,0.272
41.28,0.0,0.456,0.272
41.3,0.0,0.463,0.272
41.32,0.0,0.463,0.272
41.34,0.0,0.456,0.272
41.36,0.0,0.443,0.272
41.38,0.0,0.422,0.272
41.4,0.0,0.396,0.272
41.42,0.0,0.365,0.272
41.44,0.0,0.328,0.272
41.46,0.0,0.286,0.272
41.48,0.0,0.241,0.272
41.5,0.0,0.194,0.272
41.52,0.0,0.141,0.272
41.54,0.0,0.089,0.272
41.56,0.0,0.033,0.272
41.58,0.0,-0.021,0.272
41.6,0.0,-0.077,0.272
41.62,0.0,-0.131,0.272
41.64,0.0,-0.183,0.272
41.66,0.0,-0.232,0.272
41.68,0.0,-0.278,0.272
41.7,0.0,-0.319,0.272
41.72,0.0,-0.358,0.272
41.74,0.0,-0.389,0.272
41.76,0.0,-0.417,0.272
41.78,0.0,-0.438,0.272
41.8,0.0,-0.452,0.272
41.82,0.0,-0.463,0.272
41.84,0.0,-0.464,0.272
41.86,0.0,-0.461,0.272
41.88,0.0,-0.45,0.272
41.9,0.0,-0.433,0.272
41.92,0.0,-0.41,0.272
41.94,0.0,-0.38,0.272
41.96,0.0,-0.347,0.272
41.98,0.0,-0.307,0.272
42.0,0.0,-0.264,0.272
42.02,0.0,-0.216,0.272
42.04,0.0,-0.166,0.272
42.06,0.0,-0.113,0.272
42.08,0.0,-0.059,0.272
42.1,0.0,-0.003,0.272
42.12,0.0,0.051,0.272
42.14,0.0,0.105,0.272
42.16,0.0,0.157,0.272
42.18,0.0,0.208,0.272
42.2,0.0,0.255,0.272
42.22,0.0,0.298,0.272
42.24,0.0,0.339,0.272
42.26,0.0,0.374,0.272
42.28,0.0,0.401,0.272
42.3,0.0,0.426,0.272
42.32,0.0,0.443,0.272
42.34,0.0,0.454,0.272
42.36,0.0,0.459,0.272
42.38,0.0,0.459,0.272
42.4,0.0,0.452,0.272
42.42,0.0,0.436,0.272
42.44,0.0,0.417,0.272
42.46,0.0,0.389,0.272
42.48,0.0,0.358,0.272
42.5,0.0,0.319,0.272
42.52,0.0,0.279,0.272
42.54,0.0,0.232,0.272
42.56,0.0,0.183,0.272
42.58,0.0,0.133,0.272
42.6,0.0,0.08,0.272
42.62,0.0,0.024,0.272
42.64,0.0,-0.03,0.272
42.66,0.0,-0.084,0.272
42.68,0.0,-0.138,0.272
42.7,0.0,-0.188,0.272
42.72,0.0,-0.237,0.272
42.74,0.0,-0.283,0.272
42.76,0.0,-0.325,0.272
42.78,0.0,-0.36,0.272
42.8,0.0,-0.391,0.272
42.82,0.0,-0.417,0.272
42.84,0.0,-0.438,0.272
42.86,0.0,-0.452,0.272
42.88,0.0,-0.461,0.272
42.9,0.0,-0.463,0.272
42.92,0.0,-0.457,0.272
42.94,0.0,-0.445,0.272
42.96,0.0,-0.428,0.272
42.98,0.0,-0.403,0.272
43.0,0.0,-0.374,0.272
43.02,0.0,-0.339,0.272
43.04,0.0,-0.298,0.272
43.06,0.0,-0.255,0.272
43.08,0.0,-0.208,0.272
43.1,0.0,-0.157,0.272
43.12,0.0,-0.105,0.272
43.14,0.0,-0.051,0.272
43.16,0.0,0.003,0.272
43.18,0.0,0.059,0.272
43.2,0.0,0.112,0.272
43.22,0.0,0.164,0.272
43.24,0.0,0.213,0.272
43.26,0.0,0.26,0.272
43.28,0.0,0.304,0.272
43.3,0.0,0.342,0.272
43.32,0.0,0.375,0.272
43.34,0.0,0.403,0.272
43.36,0.0,0.426,0.272
43.38,0.0,0.443,0.272
43.4,0.0,0.454,0.272
43.42,0.0,0.457,0.272
43.44,0.0,0.456,0.272
43.46,0.0,0.447,0.272
43.48,0.0,0.431,0.272
43.5,0.0,0.41,0.272
43.52,0.0,0.382,0.272
43.54,0.0,0.349,0.272
43.56,0.0,0.312,0.272
43.58,0.0,0.271,0.272
43.6,0.0,0.225,0.272
43.62,0.0,0.175,0.272
43.64,0.0,0.124,0.272
43.66,0.0,0.07,0.272
43.68,0.0,0.016,0.272
43.7,0.0,-0.038,0.272
43.72,0.0,-0.093,0.272
43.74,0.0,-0.145,0.272
43.76,0.0,-0.195,0.272
43.78,0.0,-0.243,0.272
43.8,0.0,-0.288,0.272
43.82,0.0,-0.328,0.272
43.84,0.0,-0.363,0.272
43.86,0.0,-0.393,0.272
43.88,0.0,-0.419,0.272
43.9,0.0,-0.438,0.272
43.92,0.0,-0.45,0.272
43.94,0.0,-0.457,0.272
43.96,0.0,-0.459,0.272
43.98,0.0,-0.452,0.272
44.0,0.0,-0.44,0.272
44.02,0.0,-0.421,0.272
44.04,0.0,-0.396,0.272
44.06,0.0,-0.367,0.272
44.08,0.0,-0.33,0.272
44.1,0.0,-0.291,0.272
44.12,0.0,-0.246,0.272
44.14,0.0,-0.199,0.272
44.16,0.0,-0.148,0.272
44.18,0.0,-0.096,0.272
44.2,0.0,-0.044,0.272
44.22,0.0,0.012,0.272
44.24,0.0,0.066,0.272
44.26,0.0,0.119,0.272
44.28,0.0,0.171,0.272
44.3,0.0,0.22,0.272
44.32,0.0,0.265,0.272
44.34,0.0,0.307,0.272
44.36,0.0,0.344,0.272
44.38,0.0,0.377,0.272
44.4,0.0,0.405,0.272
44.42,0.0,0.426,0.272
44.44,0.0,0.443,0.272
44.46,0.0,0.452,0.272
44.48,0.0,0.454,0.272
44.5,0.0,0.452,0.272
44.52,0.0,0.443,0.272
44.54,0.0,0.426,0.272
44.56,0.0,0.403,0.272
44.58,0.0,0.375,0.272
44.6,0.0,0.342,0.272
44.62,0.0,0.305,0.272
44.64,0.0,0.262,0.272
44.66,0.0,0.216,0.272
44.68,0.0,0.168,0.272
44.7,0.0,0.115,0.272
44.72,0.0,0.063,0.272
44.74,0.0,0.009,0.272
44.76,0.0,-0.045,0.272
44.78,0.0,-0.099,0.272
44.8,0.0,-0.152,0.272
44.82,0.0,-0.201,0.272
44.84,0.0,-0.248,0.272
44.86,0.0,-0.291,0.272
44.88,0.0,-0.332,0.272
44.9,0.0,-0.365,0.272
44.92,0.0,-0.394,0.272
44.94,0.0,-0.419,0.272
44.96,0.0,-0.438,0.272
44.98,0.0,-0.449,0.272
45.0,0.0,-0.456,0.272
45.02,0.0,-0.456,0.272
45.04,0.0,-0.449,0.272
45.06,0.0,-0.436,0.272
45.08,0.0,-0.415,0.272
45.1,0.0,-0.389,0.272
45.12,0.0,-0.36,0.272
45.14,0.0,-0.323,0.272
45.16,0.0,-0.283,0.272
45.18,0.0,-0.239,0.272
45.2,0.0,-0.19,0.272
45.22,0.0,-0.14,0.272
45.24,0.0,-0.087,0.272
45.26,0.0,-0.033,0.272
45.28,0.0,0.019,0.272
45.3,0.0,0.073,0.272
45.32,0.0,0.126,0.272
45.34,0.0,0.176,0.272
45.36,0.0,0.225,0.272
45.38,0.0,0.271,0.272
45.4,0.0,0.312,0.272
45.42,0.0,0.347,0.272
45.44,0.0,0.38,0.272
45.46,0.0,0.407,0.272
45.48,0.0,0.426,0.272
45.5,0.0,0.442,0.272
45.52,0.0,0.45,0.272
45.54,0.0,0.452,0.272
45.56,0.0,0.449,0.272
45.58,0.0,0.438,0.272
45.6,0.0,0.421,0.272
45.62,0.0,0.398,0.272
45.64,0.0,0.37,0.272
45.66,0.0,0.335,0.272
45.68,0.0,0.297,0.272
45.7,0.0,0.255,0.272
45.72,0.0,0.208,0.272
45.74,0.0,0.159,0.272
45.76,0.0,0.108,0.272
45.78,0.0,0.054,0.272
45.8,0.0,-0.0,0.272
45.82,0.0,-0.052,0.272
45.84,0.0,-0.106,0.272
45.86,0.0,-0.159,0.272
45.88,0.0,-0.208,0.272
45.9,0.0,-0.253,0.272
45.92,0.0,-0.297,0.272
45.94,0.0,-0.335,0.272
45.96,0.0,-0.368,0.272
45.98,0.0,-0.396,0.272
46.0,0.0,-0.421,0.272
46.02,0.0,-0.438,0.272
46.04,0.0,-0.449,0.272
46.06,0.0,-0.452,0.272
46.08,0.0,-0.452,0.272
46.1,0.0,-0.443,0.272
46.12,0.0,-0.431,0.272
46.14,0.0,-0.41,0.272
46.16,0.0,-0.384,0.272
46.18,0.0,-0.353,0.272
46.2,0.0,-0.316,0.272
46.22,0.0,-0.274,0.272
46.24,0.0,-0.23,0.272
46.26,0.0,-0.183,0.272
46.28,0.0,-0.131,0.272
46.3,0.0,-0.079,0.272
46.32,0.0,-0.026,0.272
46.34,0.0,0.028,0.272
46.36,0.0,0.082,0.272
46.38,0.0,0.133,0.272
46.4,0.0,0.183,0.272
46.42,0.0,0.23,0.272
46.44,0.0,0.276,0.272
46.46,0.0,0.316,0.272
46.48,0.0,0.351,0.272
46.5,0.0,0.382,0.272
46.52,0.0,0.407,0.272
46.54,0.0,0.426,0.272
46.56,0.0,0.442,0.272
46.58,0.0,0.449,0.272
46.6,0.0,0.45,0.272
46.62,0.0,0.445,0.272
46.64,0.0,0.433,0.272
46.66,0.0,0.415,0.272
46.68,0.0,0.391,0.272
46.7,0.0,0.363,0.272
46.72,0.0,0.328,0.272
46.74,0.0,0.288,0.272
46.76,0.0,0.246,0.272
46.78,0.0,0.199,0.272
46.8,0.0,0.15,0.272
46.82,0.0,0.098,0.272
46.84,0.0,0.045,0.272
46.86,0.0,-0.009,0.272
46.88,0.0,-0.061,0.272
46.9,0.0,-0.113,0.272
46.92,0.0,-0.164,0.272
46.94,0.0,-0.213,0.272
46.96,0.0,-0.258,0.272
46.98,0.0,-0.3,0.272
47.0,0.0,-0.339,0.272
47.02,0.0,-0.372,0.272
47.04,0.0,-0.4,0.272
47.06,0.0,-0.421,0.272
47.08,0.0,-0.436,0.272
47.1,0.0,-0.447,0.272
47.12,0.0,-0.45,0.272
47.14,0.0,-0.449,0.272
47.16,0.0,-0.44,0.272
47.18,0.0,-0.424,0.272
47.2,0.0,-0.405,0.272
47.22,0.0,-0.377,0.272
47.24,0.0,-0.346,0.272
47.26,0.0,-0.307,0.272
47.28,0.0,-0.267,0.272
47.3,0.0,-0.222,0.272
47.32,0.0,-0.173,0.272
47.34,0.0,-0.124,0.272
47.36,0.0,-0.072,0.272
47.38,0.0,-0.017,0.272
47.4,0.0,0.035,0.272
47.42,0.0,0.089,0.272
47.44,0.0,0.14,0.272
47.46,0.0,0.19,0.272
47.48,0.0,0.236,0.272
47.5,0.0,0.279,0.272
47.52,0.0,0.319,0.272
47.54,0.0,0.354,0.272
47.56,0.0,0.384,0.272
47.58,0.0,0.408,0.272
47.6,0.0,0.426,0.272
47.62,0.0,0.44,0.272
47.64,0.0,0.445,0.272
47.66,0.0,0.447,0.272
47.68,0.0,0.442,0.272
47.7,0.0,0.428,0.272
47.72,0.0,0.408,0.272
47.74,0.0,0.386,0.272
47.76,0.0,0.354,0.272
47.78,0.0,0.319,0.272
47.8,0.0,0.281,0.272
47.82,0.0,0.237,0.272
47.84,0.0,0.192,0.272
47.86,0.0,0.141,0.272
47.88,0.0,0.091,0.272
47.9,0.0,0.037,0.272
47.92,0.0,-0.016,0.272
47.94,0.0,-0.07,0.272
47.96,0.0,-0.12,0.272
47.98,0.0,-0.171,0.272
48.0,0.0,-0.218,0.272
48.02,0.0,-0.264,0.272
48.04,0.0,-0.304,0.272
48.06,0.0,-0.34,0.272
48.08,0.0,-0.374,0.272
48.1,0.0,-0.4,0.272
48.12,0.0,-0.421,0.272
48.14,0.0,-0.436,0.272
48.16,0.0,-0.445,0.272
48.18,0.0,-0.447,0.272
48.2,0.0,-0.445,0.272
48.22,0.0,-0.436,0.272
48.24,0.0,-0.419,0.272
48.26,0.0,-0.398,0.272
48.28,0.0,-0.37,0.272
48.3,0.0,-0.337,0.272
48.32,0.0,-0.3,0.272
48.34,0.0,-0.258,0.272
48.36,0.0,-0.213,0.272
48.38,0.0,-0.164,0.272
48.4,0.0,-0.115,0.272
48.42,0.0,-0.063,0.272
48.44,0.0,-0.01,0.272
48.46,0.0,0.044,0.272
48.48,0.0,0.096,0.272
48.5,0.0,0.147,0.272
48.52,0.0,0.195,0.272
48.54,0.0,0.241,0.272
48.56,0.0,0.284,0.272
48.58,0.0,0.323,0.272
48.6,0.0,0.358,0.272
48.62,0.0,0.386,0.272
48.64,0.0,0.408,0.272
48.66,0.0,0.426,0.272
48.68,0.0,0.438,0.272
48.7,0.0,0.443,0.272
48.72,0.0,0.443,0.272
48.74,0.0,0.436,0.272
48.76,0.0,0.424,0.272
48.78,0.0,0.403,0.272
48.8,0.0,0.379,0.272
48.82,0.0,0.347,0.272
48.84,0.0,0.312,0.272
48.86,0.0,0.274,0.272
48.88,0.0,0.23,0.272
48.9,0.0,0.182,0.272
48.92,0.0,0.133,0.272
48.94,0.0,0.082,0.272
48.96,0.0,0.03,0.272
48.98,0.0,-0.023,0.272
49.0,0.0,-0.077,0.272
49.02,0.0,-0.127,0.272
49.04,0.0,-0.178,0.272
49.06,0.0,-0.225,0.272
49.08,0.0,-0.269,0.272
49.1,0.0,-0.309,0.272
49.12,0.0,-0.346,0.272
49.14,0.0,-0.375,0.272
49.16,0.0,-0.401,0.272
49.18,0.0,-0.421,0.272
49.2,0.0,-0.436,0.272
49.22,0.0,-0.443,0.272
49.24,0.0,-0.445,0.272
49.26,0.0,-0.442,0.272
49.28,0.0,-0.431,0.272
49.3,0.0,-0.414,0.272
49.32,0.0,-0.391,0.272
49.34,0.0,-0.363,0.272
49.36,0.0,-0.33,0.272
49.38,0.0,-0.293,0.272
49.4,0.0,-0.25,0.272
49.42,0.0,-0.206,0.272
49.44,0.0,-0.157,0.272
49.46,0.0,-0.106,0.272
49.48,0.0,-0.054,0.272
49.5,0.0,-0.002,0.272
49.52,0.0,0.052,0.272
49.54,0.0,0.103,0.272
49.56,0.0,0.154,0.272
49.58,0.0,0.202,0.272
49.6,0.0,0.248,0.272
49.62,0.0,0.288,0.272
49.64,0.0,0.326,0.272
49.66,0.0,0.36,0.272
49.68,0.0,0.387,0.272
49.7,0.0,0.41,0.272
49.72,0.0,0.426,0.272
49.74,0.0,0.436,0.272
49.76,0.0,0.442,0.272
49.78,0.0,0.442,0.272
49.8,0.0,0.431,0.272
49.82,0.0,0.419,0.272
49.84,0.0,0.398,0.272
49.86,0.0,0.372,0.272
49.88,0.0,0.342,0.272
49.9,0.0,0.305,0.272
49.92,0.0,0.265,0.272
49.94,0.0,0.222,0.272
49.96,0.0,0.175,0.272
49.98,0.0,0.124,0.272
50.0,0.0,0.073,0.272
50.02,0.0,0.021,0.272
