Tiempo ;CONTROL;PID;ANGULO;REFERENCIA;PERTURBACION;;;;;;;
28,32;1.734;1.734;0,599;0,6;0.0;;;;;;;
28,34;1.733;1.733;0,599;0,6;0.0;;;;;;;
28,36;1.732;1.732;0,599;0,6;0.0;;;;;;;
28,38;1.731;1.731;0,599;0,6;0.0;;;;;;;
28,4;1.74;1.74;0,597;0,6;0.0;;;;;;;
28,42;1.737;1.737;0,597;0,6;0.0;;;;;;;
28,44;1.735;1.735;0,597;0,6;0.0;;;;;;;
28,46;1.733;1.733;0,597;0,6;0.0;;;;;;;
28,48;1.732;1.732;0,597;0,6;0.0;;;;;;;
28,5;1.731;1.731;0,597;0,6;0.0;;;;;;;
28,52;1.731;1.731;0,597;0,6;0.0;;;;;;;
28,54;1.73;1.73;0,597;0,6;0.0;;;;;;;
28,56;1.73;1.73;0,597;0,6;0.0;;;;;;;
28,58;1.739;1.739;0,595;0,6;0.0;;;;;;;
28,6;1.736;1.736;0,595;0,6;0.0;;;;;;;
28,62;1.734;1.734;0,595;0,6;0.0;;;;;;;
28,64;1.733;1.733;0,595;0,6;0.0;;;;;;;
28,66;1.732;1.732;0,595;0,6;0.0;;;;;;;
28,68;1.731;1.731;0,595;0,6;0.0;;;;;;;
28,7;1.731;1.731;0,595;0,6;0.0;;;;;;;
28,72;1.73;1.73;0,595;0,6;0.0;;;;;;;
28,74;1.73;1.73;0,595;0,6;0.0;;;;;;;
28,76;1.73;1.73;0,595;0,6;0.0;;;;;;;
28,78;1.73;1.73;0,595;0,6;0.0;;;;;;;
28,8;1.73;1.73;0,595;0,6;0.0;;;;;;;
28,82;1.73;1.73;0,595;0,6;0.0;;;;;;;
28,84;1.73;1.73;0,595;0,6;0.0;;;;;;;
28,86;1.731;1.731;0,595;0,6;0.0;;;;;;;
28,88;1.731;1.731;0,595;0,6;0.0;;;;;;;
28,9;1.731;1.731;0,595;0,6;0.0;;;;;;;
28,92;1.722;1.722;0,597;0,6;0.0;;;;;;;
28,94;1.725;1.725;0,597;0,6;0.0;;;;;;;
28,96;1.727;1.727;0,597;0,6;0.0;;;;;;;
28,98;1.729;1.729;0,597;0,6;0.0;;;;;;;
29;1.73;1.73;0,597;0,6;0.0;;;;;;;
29,02;1.731;1.731;0,597;0,6;0.0;;;;;;;
29,04;1.731;1.731;0,597;0,6;0.0;;;;;;;
29,06;1.732;1.732;0,597;0,6;0.0;;;;;;;
29,08;1.732;1.732;0,597;0,6;0.0;;;;;;;
29,1;1.733;1.733;0,597;0,6;0.0;;;;;;;
29,12;1.733;1.733;0,597;0,6;0.0;;;;;;;
29,14;1.733;1.733;0,597;0,6;0.0;;;;;;;
29,16;1.733;1.733;0,597;0,6;0.0;;;;;;;
29,18;1.724;1.724;0,599;0,6;0.0;;;;;;;
29,2;1.727;1.727;0,599;0,6;0.0;;;;;;;
29,22;1.729;1.729;0,599;0,6;0.0;;;;;;;
29,24;1.731;1.731;0,599;0,6;0.0;;;;;;;
29,26;1.732;1.732;0,599;0,6;0.0;;;;;;;
29,28;1.733;1.733;0,599;0,6;0.0;;;;;;;
29,3;1.733;1.733;0,599;0,6;0.0;;;;;;;
29,32;1.727;1.727;0,6;0,6;0.0;;;;;;;
29,34;1.73;1.73;0,6;0,6;0.0;;;;;;;
29,36;1.731;1.731;0,6;0,6;0.0;;;;;;;
29,38;1.733;1.733;0,6;0,6;0.0;;;;;;;
29,4;1.734;1.734;0,6;0,6;0.0;;;;;;;
29,42;1.734;1.734;0,6;0,6;0.0;;;;;;;
29,44;1.735;1.735;0,6;0,6;0.0;;;;;;;
29,46;1.735;1.735;0,6;0,6;0.0;;;;;;;
29,48;1.724;1.724;0,602;0,6;0.0;;;;;;;
29,5;1.728;1.728;0,602;0,6;0.0;;;;;;;
29,52;1.73;1.73;0,602;0,6;0.0;;;;;;;
29,54;1.732;1.732;0,602;0,6;0.0;;;;;;;
29,56;1.733;1.733;0,602;0,6;0.0;;;;;;;
