Tiempo ;CONTROL;PID;ANGULO;REFERENCIA;PERTURBACION;;;;;;;
27,9;1,712;1,712;0,604;0,6;0;;;;;;;
27,92;1,715;1,715;0,604;0,6;0;;;;;;;
27,94;1,718;1,718;0,604;0,6;0;;;;;;;
27,96;1,719;1,719;0,604;0,6;0;;;;;;;
27,98;1,721;1,721;0,604;0,6;0;;;;;;;
28;1,721;1,721;0,604;0,6;0;;;;;;;
28,02;1,722;1,722;0,604;0,6;0;;;;;;;
28,04;1,767;1,767;0,602;0,6;0;;;;;;;
28,06;1,755;1,755;0,602;0,6;0;;;;;;;
28,08;1,746;1,746;0,602;0,6;0;;;;;;;
28,1;1,74;1,74;0,602;0,6;0;;;;;;;
28,12;1,736;1,736;0,602;0,6;0;;;;;;;
28,14;1,687;1,687;0,604;0,6;0;;;;;;;
28,16;1,697;1,697;0,604;0,6;0;;;;;;;
28,18;1,704;1,704;0,604;0,6;0;;;;;;;
28,2;1,709;1,709;0,604;0,6;0;;;;;;;
28,22;1,713;1,713;0,604;0,6;0;;;;;;;
28,24;1,715;1,715;0,604;0,6;0;;;;;;;
28,26;1,717;1,717;0,604;0,6;0;;;;;;;
28,28;1,718;1,718;0,604;0,6;0;;;;;;;
28,3;1,719;1,719;0,604;0,6;0;;;;;;;
28,32;1,72;1,72;0,604;0,6;0;;;;;;;
28,34;1,72;1,72;0,604;0,6;0;;;;;;;
28,36;1,72;1,72;0,604;0,6;0;;;;;;;
28,38;1,72;1,72;0,604;0,6;0;;;;;;;
28,4;1,675;1,675;0,606;0,6;0;;;;;;;
28,42;1,687;1,687;0,606;0,6;0;;;;;;;
28,44;1,696;1,696;0,606;0,6;0;;;;;;;
28,46;1,702;1,702;0,606;0,6;0;;;;;;;
28,48;1,707;1,707;0,606;0,6;0;;;;;;;
28,5;1,71;1,71;0,606;0,6;0;;;;;;;
28,52;1,712;1,712;0,606;0,6;0;;;;;;;
28,54;1,713;1,713;0,606;0,6;0;;;;;;;
28,56;1,759;1,759;0,604;0,6;0;;;;;;;
28,58;1,748;1,748;0,604;0,6;0;;;;;;;
28,6;1,739;1,739;0,604;0,6;0;;;;;;;
28,62;1,733;1,733;0,604;0,6;0;;;;;;;
28,64;1,729;1,729;0,604;0,6;0;;;;;;;
28,66;1,726;1,726;0,604;0,6;0;;;;;;;
28,68;1,723;1,723;0,604;0,6;0;;;;;;;
28,7;1,722;1,722;0,604;0,6;0;;;;;;;
28,72;1,72;1,72;0,604;0,6;0;;;;;;;
